STD_ZIP5,event_index,category,ISSUE_TIME,START_TIME,END_TIME
01040,0,N/S,202401300600,202401301200,202402061200
01041,0,N/S,202401300600,202401301200,202402061200
01050,0,N/S,202401300600,202401301200,202402061200
01053,0,N/S,202401300600,202401301200,202402061200
01054,0,N/S,202401300600,202401301200,202402061200
01056,0,N/S,202401300600,202401301200,202402061200
01057,0,N/S,202401300600,202401301200,202402061200
01060,0,N/S,202401300600,202401301200,202402061200
01061,0,N/S,202401300600,202401301200,202402061200
01062,0,N/S,202401300600,202401301200,202402061200
01068,0,N/S,202401300600,202401301200,202402061200
01069,0,N/S,202401300600,202401301200,202402061200
01070,0,N/S,202401300600,202401301200,202402061200
01071,0,N/S,202401300600,202401301200,202402061200
01072,0,N/S,202401300600,202401301200,202402061200
01073,0,N/S,202401300600,202401301200,202402061200
01075,0,N/S,202401300600,202401301200,202402061200
01077,0,N/S,202401300600,202401301200,202402061200
01080,0,N/S,202401300600,202401301200,202402061200
01081,0,N/S,202401300600,202401301200,202402061200
01082,0,N/S,202401300600,202401301200,202402061200
01084,0,N/S,202401300600,202401301200,202402061200
01085,0,N/S,202401300600,202401301200,202402061200
01088,0,N/S,202401300600,202401301200,202402061200
01089,0,N/S,202401300600,202401301200,202402061200
01090,0,N/S,202401300600,202401301200,202402061200
01095,0,N/S,202401300600,202401301200,202402061200
01096,0,N/S,202401300600,202401301200,202402061200
01098,0,N/S,202401300600,202401301200,202402061200
01101,0,N/S,202401300600,202401301200,202402061200
01103,0,N/S,202401300600,202401301200,202402061200
01104,0,N/S,202401300600,202401301200,202402061200
01105,0,N/S,202401300600,202401301200,202402061200
01106,0,N/S,202401300600,202401301200,202402061200
01107,0,N/S,202401300600,202401301200,202402061200
01108,0,N/S,202401300600,202401301200,202402061200
01109,0,N/S,202401300600,202401301200,202402061200
