STD_ZIP5,STUSPS,category_x,event_index,category_y
47359,IN,TSTM,1.0,TSTM
47360,IN,TSTM,1.0,TSTM
47362,IN,TSTM,1.0,TSTM
47366,IN,TSTM,1.0,TSTM
47368,IN,TSTM,1.0,TSTM
47369,IN,TSTM,1.0,TSTM
47370,IN,TSTM,1.0,TSTM
47371,IN,TSTM,1.0,TSTM
47373,IN,TSTM,1.0,TSTM
47374,IN,TSTM,1.0,TSTM
47375,IN,TSTM,1.0,TSTM
47380,IN,TSTM,1.0,TSTM
47381,IN,TSTM,1.0,TSTM
47382,IN,TSTM,1.0,TSTM
47383,IN,TSTM,1.0,TSTM
47384,IN,TSTM,1.0,TSTM
47385,IN,TSTM,1.0,TSTM
47386,IN,TSTM,1.0,TSTM
47387,IN,TSTM,1.0,TSTM
47388,IN,TSTM,1.0,TSTM
47390,IN,TSTM,1.0,TSTM
47392,IN,TSTM,1.0,TSTM
47393,IN,TSTM,1.0,TSTM
47394,IN,TSTM,1.0,TSTM
47396,IN,TSTM,1.0,TSTM
47401,IN,TSTM,1.0,TSTM
47402,IN,TSTM,1.0,TSTM
47403,IN,TSTM,1.0,TSTM
47404,IN,TSTM,1.0,TSTM
47406,IN,TSTM,1.0,TSTM
47407,IN,TSTM,1.0,TSTM
47408,IN,TSTM,1.0,TSTM
47420,IN,TSTM,1.0,TSTM
47421,IN,TSTM,1.0,TSTM
47424,IN,TSTM,1.0,TSTM
47426,IN,TSTM,1.0,TSTM
47427,IN,TSTM,1.0,TSTM
47429,IN,TSTM,1.0,TSTM
47431,IN,TSTM,1.0,TSTM
47433,IN,TSTM,1.0,TSTM
47436,IN,TSTM,1.0,TSTM
47437,IN,TSTM,1.0,TSTM
47438,IN,TSTM,1.0,TSTM
47441,IN,TSTM,1.0,TSTM
47443,IN,TSTM,1.0,TSTM
47446,IN,TSTM,1.0,TSTM
47448,IN,TSTM,1.0,TSTM
47449,IN,TSTM,1.0,TSTM
47451,IN,TSTM,1.0,TSTM
47453,IN,TSTM,1.0,TSTM
47456,IN,TSTM,1.0,TSTM
47457,IN,TSTM,1.0,TSTM
47459,IN,TSTM,1.0,TSTM
47460,IN,TSTM,1.0,TSTM
47462,IN,TSTM,1.0,TSTM
47464,IN,TSTM,1.0,TSTM
47465,IN,TSTM,1.0,TSTM
47468,IN,TSTM,1.0,TSTM
47470,IN,TSTM,1.0,TSTM
47471,IN,TSTM,1.0,TSTM
47501,IN,TSTM,1.0,TSTM
47512,IN,TSTM,1.0,TSTM
47516,IN,TSTM,1.0,TSTM
47519,IN,TSTM,1.0,TSTM
47522,IN,TSTM,1.0,TSTM
47524,IN,TSTM,1.0,TSTM
47528,IN,TSTM,1.0,TSTM
47529,IN,TSTM,1.0,TSTM
47535,IN,TSTM,1.0,TSTM
47553,IN,TSTM,1.0,TSTM
47557,IN,TSTM,1.0,TSTM
47558,IN,TSTM,1.0,TSTM
47561,IN,TSTM,1.0,TSTM
47562,IN,TSTM,1.0,TSTM
47564,IN,TSTM,1.0,TSTM
47567,IN,TSTM,1.0,TSTM
47568,IN,TSTM,1.0,TSTM
47573,IN,TSTM,1.0,TSTM
47578,IN,TSTM,1.0,TSTM
47581,IN,TSTM,1.0,TSTM
47591,IN,TSTM,1.0,TSTM
47596,IN,TSTM,1.0,TSTM
47597,IN,TSTM,1.0,TSTM
47598,IN,TSTM,1.0,TSTM
47612,IN,TSTM,1.0,TSTM
47616,IN,TSTM,1.0,TSTM
47631,IN,TSTM,1.0,TSTM
47633,IN,TSTM,1.0,TSTM
47638,IN,TSTM,1.0,TSTM
47639,IN,TSTM,1.0,TSTM
47640,IN,TSTM,1.0,TSTM
47647,IN,TSTM,1.0,TSTM
47648,IN,TSTM,1.0,TSTM
47649,IN,TSTM,1.0,TSTM
47660,IN,TSTM,1.0,TSTM
47665,IN,TSTM,1.0,TSTM
47666,IN,TSTM,1.0,TSTM
47670,IN,TSTM,1.0,TSTM
47801,IN,TSTM,1.0,TSTM
47802,IN,TSTM,1.0,TSTM
47803,IN,TSTM,1.0,TSTM
47804,IN,TSTM,1.0,TSTM
47805,IN,TSTM,1.0,TSTM
47807,IN,TSTM,1.0,TSTM
47832,IN,TSTM,1.0,TSTM
47833,IN,TSTM,1.0,TSTM
47834,IN,TSTM,1.0,TSTM
47837,IN,TSTM,1.0,TSTM
47838,IN,TSTM,1.0,TSTM
47840,IN,TSTM,1.0,TSTM
47841,IN,TSTM,1.0,TSTM
47842,IN,TSTM,1.0,TSTM
47845,IN,TSTM,1.0,TSTM
47846,IN,TSTM,1.0,TSTM
47847,IN,TSTM,1.0,TSTM
47848,IN,TSTM,1.0,TSTM
47849,IN,TSTM,1.0,TSTM
47850,IN,TSTM,1.0,TSTM
47854,IN,TSTM,1.0,TSTM
47855,IN,TSTM,1.0,TSTM
47857,IN,TSTM,1.0,TSTM
47858,IN,TSTM,1.0,TSTM
47859,IN,TSTM,1.0,TSTM
47860,IN,TSTM,1.0,TSTM
47861,IN,TSTM,1.0,TSTM
47862,IN,TSTM,1.0,TSTM
47863,IN,TSTM,1.0,TSTM
47866,IN,TSTM,1.0,TSTM
47868,IN,TSTM,1.0,TSTM
47871,IN,TSTM,1.0,TSTM
47872,IN,TSTM,1.0,TSTM
47874,IN,TSTM,1.0,TSTM
47876,IN,TSTM,1.0,TSTM
47879,IN,TSTM,1.0,TSTM
47882,IN,TSTM,1.0,TSTM
47884,IN,TSTM,1.0,TSTM
47885,IN,TSTM,1.0,TSTM
47901,IN,TSTM,1.0,TSTM
47902,IN,TSTM,1.0,TSTM
47903,IN,TSTM,1.0,TSTM
47904,IN,TSTM,1.0,TSTM
47905,IN,TSTM,1.0,TSTM
47906,IN,TSTM,1.0,TSTM
47907,IN,TSTM,1.0,TSTM
47909,IN,TSTM,1.0,TSTM
47916,IN,TSTM,1.0,TSTM
47917,IN,TSTM,1.0,TSTM
47918,IN,TSTM,1.0,TSTM
47920,IN,TSTM,1.0,TSTM
47921,IN,TSTM,1.0,TSTM
47922,IN,TSTM,1.0,TSTM
47923,IN,TSTM,1.0,TSTM
47924,IN,TSTM,1.0,TSTM
47926,IN,TSTM,1.0,TSTM
47928,IN,TSTM,1.0,TSTM
47929,IN,TSTM,1.0,TSTM
47930,IN,TSTM,1.0,TSTM
47932,IN,TSTM,1.0,TSTM
47933,IN,TSTM,1.0,TSTM
47940,IN,TSTM,1.0,TSTM
47941,IN,TSTM,1.0,TSTM
47942,IN,TSTM,1.0,TSTM
47943,IN,TSTM,1.0,TSTM
47944,IN,TSTM,1.0,TSTM
47946,IN,TSTM,1.0,TSTM
47948,IN,TSTM,1.0,TSTM
47949,IN,TSTM,1.0,TSTM
47950,IN,TSTM,1.0,TSTM
47951,IN,TSTM,1.0,TSTM
47952,IN,TSTM,1.0,TSTM
47954,IN,TSTM,1.0,TSTM
47955,IN,TSTM,1.0,TSTM
47957,IN,TSTM,1.0,TSTM
47958,IN,TSTM,1.0,TSTM
47959,IN,TSTM,1.0,TSTM
47960,IN,TSTM,1.0,TSTM
47963,IN,TSTM,1.0,TSTM
47964,IN,TSTM,1.0,TSTM
47965,IN,TSTM,1.0,TSTM
47967,IN,TSTM,1.0,TSTM
47968,IN,TSTM,1.0,TSTM
47969,IN,TSTM,1.0,TSTM
47970,IN,TSTM,1.0,TSTM
47971,IN,TSTM,1.0,TSTM
47974,IN,TSTM,1.0,TSTM
47975,IN,TSTM,1.0,TSTM
47977,IN,TSTM,1.0,TSTM
47978,IN,TSTM,1.0,TSTM
47980,IN,TSTM,1.0,TSTM
47981,IN,TSTM,1.0,TSTM
47983,IN,TSTM,1.0,TSTM
47986,IN,TSTM,1.0,TSTM
47987,IN,TSTM,1.0,TSTM
47989,IN,TSTM,1.0,TSTM
47990,IN,TSTM,1.0,TSTM
47991,IN,TSTM,1.0,TSTM
47992,IN,TSTM,1.0,TSTM
47993,IN,TSTM,1.0,TSTM
47994,IN,TSTM,1.0,TSTM
47995,IN,TSTM,1.0,TSTM
47996,IN,TSTM,1.0,TSTM
47997,IN,TSTM,1.0,TSTM
48001,MI,TSTM,1.0,TSTM
48002,MI,TSTM,1.0,TSTM
48003,MI,TSTM,1.0,TSTM
48004,MI,TSTM,1.0,TSTM
48005,MI,TSTM,1.0,TSTM
48006,MI,TSTM,1.0,TSTM
48009,MI,TSTM,1.0,TSTM
48012,MI,TSTM,1.0,TSTM
48014,MI,TSTM,1.0,TSTM
48015,MI,TSTM,1.0,TSTM
48017,MI,TSTM,1.0,TSTM
48021,MI,TSTM,1.0,TSTM
48022,MI,TSTM,1.0,TSTM
48023,MI,TSTM,1.0,TSTM
48025,MI,TSTM,1.0,TSTM
48026,MI,TSTM,1.0,TSTM
48027,MI,TSTM,1.0,TSTM
48028,MI,TSTM,1.0,TSTM
48030,MI,TSTM,1.0,TSTM
48032,MI,TSTM,1.0,TSTM
48033,MI,TSTM,1.0,TSTM
48034,MI,TSTM,1.0,TSTM
48035,MI,TSTM,1.0,TSTM
48036,MI,TSTM,1.0,TSTM
48037,MI,TSTM,1.0,TSTM
48038,MI,TSTM,1.0,TSTM
48039,MI,TSTM,1.0,TSTM
48040,MI,TSTM,1.0,TSTM
48041,MI,TSTM,1.0,TSTM
48042,MI,TSTM,1.0,TSTM
48043,MI,TSTM,1.0,TSTM
48044,MI,TSTM,1.0,TSTM
48045,MI,TSTM,1.0,TSTM
48046,MI,TSTM,1.0,TSTM
48047,MI,TSTM,1.0,TSTM
48048,MI,TSTM,1.0,TSTM
48049,MI,TSTM,1.0,TSTM
48050,MI,TSTM,1.0,TSTM
48051,MI,TSTM,1.0,TSTM
48054,MI,TSTM,1.0,TSTM
48059,MI,TSTM,1.0,TSTM
48060,MI,TSTM,1.0,TSTM
48061,MI,TSTM,1.0,TSTM
48062,MI,TSTM,1.0,TSTM
48063,MI,TSTM,1.0,TSTM
48064,MI,TSTM,1.0,TSTM
48065,MI,TSTM,1.0,TSTM
48066,MI,TSTM,1.0,TSTM
48067,MI,TSTM,1.0,TSTM
48068,MI,TSTM,1.0,TSTM
48069,MI,TSTM,1.0,TSTM
48070,MI,TSTM,1.0,TSTM
48071,MI,TSTM,1.0,TSTM
48072,MI,TSTM,1.0,TSTM
48073,MI,TSTM,1.0,TSTM
48074,MI,TSTM,1.0,TSTM
48075,MI,TSTM,1.0,TSTM
48076,MI,TSTM,1.0,TSTM
48079,MI,TSTM,1.0,TSTM
48080,MI,TSTM,1.0,TSTM
48081,MI,TSTM,1.0,TSTM
48082,MI,TSTM,1.0,TSTM
48083,MI,TSTM,1.0,TSTM
48084,MI,TSTM,1.0,TSTM
48085,MI,TSTM,1.0,TSTM
48088,MI,TSTM,1.0,TSTM
48089,MI,TSTM,1.0,TSTM
48090,MI,TSTM,1.0,TSTM
48091,MI,TSTM,1.0,TSTM
48092,MI,TSTM,1.0,TSTM
48093,MI,TSTM,1.0,TSTM
48094,MI,TSTM,1.0,TSTM
48095,MI,TSTM,1.0,TSTM
48096,MI,TSTM,1.0,TSTM
48097,MI,TSTM,1.0,TSTM
48098,MI,TSTM,1.0,TSTM
48099,MI,TSTM,1.0,TSTM
48101,MI,TSTM,1.0,TSTM
48103,MI,TSTM,1.0,TSTM
48104,MI,TSTM,1.0,TSTM
48105,MI,TSTM,1.0,TSTM
48106,MI,TSTM,1.0,TSTM
48107,MI,TSTM,1.0,TSTM
48108,MI,TSTM,1.0,TSTM
48109,MI,TSTM,1.0,TSTM
48111,MI,TSTM,1.0,TSTM
48112,MI,TSTM,1.0,TSTM
48113,MI,TSTM,1.0,TSTM
48114,MI,TSTM,1.0,TSTM
48116,MI,TSTM,1.0,TSTM
48117,MI,TSTM,1.0,TSTM
48118,MI,TSTM,1.0,TSTM
48120,MI,TSTM,1.0,TSTM
48121,MI,TSTM,1.0,TSTM
48122,MI,TSTM,1.0,TSTM
48123,MI,TSTM,1.0,TSTM
48124,MI,TSTM,1.0,TSTM
48125,MI,TSTM,1.0,TSTM
48126,MI,TSTM,1.0,TSTM
48127,MI,TSTM,1.0,TSTM
48128,MI,TSTM,1.0,TSTM
48130,MI,TSTM,1.0,TSTM
48131,MI,TSTM,1.0,TSTM
48133,MI,TSTM,1.0,TSTM
48134,MI,TSTM,1.0,TSTM
48135,MI,TSTM,1.0,TSTM
48136,MI,TSTM,1.0,TSTM
48137,MI,TSTM,1.0,TSTM
48138,MI,TSTM,1.0,TSTM
48139,MI,TSTM,1.0,TSTM
48140,MI,TSTM,1.0,TSTM
48141,MI,TSTM,1.0,TSTM
48143,MI,TSTM,1.0,TSTM
48144,MI,TSTM,1.0,TSTM
48145,MI,TSTM,1.0,TSTM
48146,MI,TSTM,1.0,TSTM
48150,MI,TSTM,1.0,TSTM
48151,MI,TSTM,1.0,TSTM
48152,MI,TSTM,1.0,TSTM
48153,MI,TSTM,1.0,TSTM
48154,MI,TSTM,1.0,TSTM
48157,MI,TSTM,1.0,TSTM
48158,MI,TSTM,1.0,TSTM
48159,MI,TSTM,1.0,TSTM
48160,MI,TSTM,1.0,TSTM
48161,MI,TSTM,1.0,TSTM
48162,MI,TSTM,1.0,TSTM
48164,MI,TSTM,1.0,TSTM
48165,MI,TSTM,1.0,TSTM
48166,MI,TSTM,1.0,TSTM
48167,MI,TSTM,1.0,TSTM
48168,MI,TSTM,1.0,TSTM
48169,MI,TSTM,1.0,TSTM
48170,MI,TSTM,1.0,TSTM
48173,MI,TSTM,1.0,TSTM
48174,MI,TSTM,1.0,TSTM
48176,MI,TSTM,1.0,TSTM
48177,MI,TSTM,1.0,TSTM
48178,MI,TSTM,1.0,TSTM
48179,MI,TSTM,1.0,TSTM
48180,MI,TSTM,1.0,TSTM
48182,MI,TSTM,1.0,TSTM
48183,MI,TSTM,1.0,TSTM
48184,MI,TSTM,1.0,TSTM
48185,MI,TSTM,1.0,TSTM
48186,MI,TSTM,1.0,TSTM
48187,MI,TSTM,1.0,TSTM
48188,MI,TSTM,1.0,TSTM
48189,MI,TSTM,1.0,TSTM
48190,MI,TSTM,1.0,TSTM
48191,MI,TSTM,1.0,TSTM
48192,MI,TSTM,1.0,TSTM
48193,MI,TSTM,1.0,TSTM
48195,MI,TSTM,1.0,TSTM
48197,MI,TSTM,1.0,TSTM
48198,MI,TSTM,1.0,TSTM
48201,MI,TSTM,1.0,TSTM
48202,MI,TSTM,1.0,TSTM
48203,MI,TSTM,1.0,TSTM
48204,MI,TSTM,1.0,TSTM
48205,MI,TSTM,1.0,TSTM
48206,MI,TSTM,1.0,TSTM
48207,MI,TSTM,1.0,TSTM
48208,MI,TSTM,1.0,TSTM
48209,MI,TSTM,1.0,TSTM
48210,MI,TSTM,1.0,TSTM
48211,MI,TSTM,1.0,TSTM
48212,MI,TSTM,1.0,TSTM
48213,MI,TSTM,1.0,TSTM
48214,MI,TSTM,1.0,TSTM
48215,MI,TSTM,1.0,TSTM
48216,MI,TSTM,1.0,TSTM
48217,MI,TSTM,1.0,TSTM
48218,MI,TSTM,1.0,TSTM
48219,MI,TSTM,1.0,TSTM
48220,MI,TSTM,1.0,TSTM
48221,MI,TSTM,1.0,TSTM
48223,MI,TSTM,1.0,TSTM
48224,MI,TSTM,1.0,TSTM
48225,MI,TSTM,1.0,TSTM
48226,MI,TSTM,1.0,TSTM
48227,MI,TSTM,1.0,TSTM
48228,MI,TSTM,1.0,TSTM
48229,MI,TSTM,1.0,TSTM
48230,MI,TSTM,1.0,TSTM
48231,MI,TSTM,1.0,TSTM
48232,MI,TSTM,1.0,TSTM
48234,MI,TSTM,1.0,TSTM
48235,MI,TSTM,1.0,TSTM
48236,MI,TSTM,1.0,TSTM
48237,MI,TSTM,1.0,TSTM
48238,MI,TSTM,1.0,TSTM
48239,MI,TSTM,1.0,TSTM
48240,MI,TSTM,1.0,TSTM
48242,MI,TSTM,1.0,TSTM
48243,MI,TSTM,1.0,TSTM
48244,MI,TSTM,1.0,TSTM
48301,MI,TSTM,1.0,TSTM
48302,MI,TSTM,1.0,TSTM
48303,MI,TSTM,1.0,TSTM
48304,MI,TSTM,1.0,TSTM
48306,MI,TSTM,1.0,TSTM
48307,MI,TSTM,1.0,TSTM
48308,MI,TSTM,1.0,TSTM
48309,MI,TSTM,1.0,TSTM
48310,MI,TSTM,1.0,TSTM
48311,MI,TSTM,1.0,TSTM
48312,MI,TSTM,1.0,TSTM
48313,MI,TSTM,1.0,TSTM
48314,MI,TSTM,1.0,TSTM
48315,MI,TSTM,1.0,TSTM
48316,MI,TSTM,1.0,TSTM
48317,MI,TSTM,1.0,TSTM
48318,MI,TSTM,1.0,TSTM
48320,MI,TSTM,1.0,TSTM
48321,MI,TSTM,1.0,TSTM
48322,MI,TSTM,1.0,TSTM
48323,MI,TSTM,1.0,TSTM
48324,MI,TSTM,1.0,TSTM
48325,MI,TSTM,1.0,TSTM
48326,MI,TSTM,1.0,TSTM
48327,MI,TSTM,1.0,TSTM
48328,MI,TSTM,1.0,TSTM
48329,MI,TSTM,1.0,TSTM
48330,MI,TSTM,1.0,TSTM
48331,MI,TSTM,1.0,TSTM
48332,MI,TSTM,1.0,TSTM
48333,MI,TSTM,1.0,TSTM
48334,MI,TSTM,1.0,TSTM
48335,MI,TSTM,1.0,TSTM
48336,MI,TSTM,1.0,TSTM
48340,MI,TSTM,1.0,TSTM
48341,MI,TSTM,1.0,TSTM
48342,MI,TSTM,1.0,TSTM
48343,MI,TSTM,1.0,TSTM
48346,MI,TSTM,1.0,TSTM
48347,MI,TSTM,1.0,TSTM
48348,MI,TSTM,1.0,TSTM
48350,MI,TSTM,1.0,TSTM
48353,MI,TSTM,1.0,TSTM
48356,MI,TSTM,1.0,TSTM
48357,MI,TSTM,1.0,TSTM
48359,MI,TSTM,1.0,TSTM
48360,MI,TSTM,1.0,TSTM
48361,MI,TSTM,1.0,TSTM
48362,MI,TSTM,1.0,TSTM
48363,MI,TSTM,1.0,TSTM
48367,MI,TSTM,1.0,TSTM
48370,MI,TSTM,1.0,TSTM
48371,MI,TSTM,1.0,TSTM
48374,MI,TSTM,1.0,TSTM
48375,MI,TSTM,1.0,TSTM
48376,MI,TSTM,1.0,TSTM
48377,MI,TSTM,1.0,TSTM
48380,MI,TSTM,1.0,TSTM
48381,MI,TSTM,1.0,TSTM
48382,MI,TSTM,1.0,TSTM
48383,MI,TSTM,1.0,TSTM
48386,MI,TSTM,1.0,TSTM
48387,MI,TSTM,1.0,TSTM
48390,MI,TSTM,1.0,TSTM
48393,MI,TSTM,1.0,TSTM
48401,MI,TSTM,1.0,TSTM
48410,MI,TSTM,1.0,TSTM
48411,MI,TSTM,1.0,TSTM
48412,MI,TSTM,1.0,TSTM
48413,MI,TSTM,1.0,TSTM
48414,MI,TSTM,1.0,TSTM
48415,MI,TSTM,1.0,TSTM
48416,MI,TSTM,1.0,TSTM
48417,MI,TSTM,1.0,TSTM
48418,MI,TSTM,1.0,TSTM
48419,MI,TSTM,1.0,TSTM
48420,MI,TSTM,1.0,TSTM
48421,MI,TSTM,1.0,TSTM
48422,MI,TSTM,1.0,TSTM
48423,MI,TSTM,1.0,TSTM
48426,MI,TSTM,1.0,TSTM
48427,MI,TSTM,1.0,TSTM
48428,MI,TSTM,1.0,TSTM
48429,MI,TSTM,1.0,TSTM
48430,MI,TSTM,1.0,TSTM
48432,MI,TSTM,1.0,TSTM
48433,MI,TSTM,1.0,TSTM
48434,MI,TSTM,1.0,TSTM
48435,MI,TSTM,1.0,TSTM
48436,MI,TSTM,1.0,TSTM
48437,MI,TSTM,1.0,TSTM
48438,MI,TSTM,1.0,TSTM
48439,MI,TSTM,1.0,TSTM
48440,MI,TSTM,1.0,TSTM
48441,MI,TSTM,1.0,TSTM
48442,MI,TSTM,1.0,TSTM
48444,MI,TSTM,1.0,TSTM
48445,MI,TSTM,1.0,TSTM
48446,MI,TSTM,1.0,TSTM
48449,MI,TSTM,1.0,TSTM
48450,MI,TSTM,1.0,TSTM
48451,MI,TSTM,1.0,TSTM
48453,MI,TSTM,1.0,TSTM
48454,MI,TSTM,1.0,TSTM
48455,MI,TSTM,1.0,TSTM
48456,MI,TSTM,1.0,TSTM
48457,MI,TSTM,1.0,TSTM
48458,MI,TSTM,1.0,TSTM
48460,MI,TSTM,1.0,TSTM
48461,MI,TSTM,1.0,TSTM
48462,MI,TSTM,1.0,TSTM
48463,MI,TSTM,1.0,TSTM
48464,MI,TSTM,1.0,TSTM
48465,MI,TSTM,1.0,TSTM
48466,MI,TSTM,1.0,TSTM
48467,MI,TSTM,1.0,TSTM
48468,MI,TSTM,1.0,TSTM
48469,MI,TSTM,1.0,TSTM
48470,MI,TSTM,1.0,TSTM
48471,MI,TSTM,1.0,TSTM
48472,MI,TSTM,1.0,TSTM
48473,MI,TSTM,1.0,TSTM
48475,MI,TSTM,1.0,TSTM
48476,MI,TSTM,1.0,TSTM
48480,MI,TSTM,1.0,TSTM
48501,MI,TSTM,1.0,TSTM
48502,MI,TSTM,1.0,TSTM
48503,MI,TSTM,1.0,TSTM
48504,MI,TSTM,1.0,TSTM
48505,MI,TSTM,1.0,TSTM
48506,MI,TSTM,1.0,TSTM
48507,MI,TSTM,1.0,TSTM
48509,MI,TSTM,1.0,TSTM
48519,MI,TSTM,1.0,TSTM
48529,MI,TSTM,1.0,TSTM
48531,MI,TSTM,1.0,TSTM
48532,MI,TSTM,1.0,TSTM
48601,MI,TSTM,1.0,TSTM
48602,MI,TSTM,1.0,TSTM
48603,MI,TSTM,1.0,TSTM
48604,MI,TSTM,1.0,TSTM
48605,MI,TSTM,1.0,TSTM
48606,MI,TSTM,1.0,TSTM
48607,MI,TSTM,1.0,TSTM
48608,MI,TSTM,1.0,TSTM
48609,MI,TSTM,1.0,TSTM
48611,MI,TSTM,1.0,TSTM
48614,MI,TSTM,1.0,TSTM
48615,MI,TSTM,1.0,TSTM
48616,MI,TSTM,1.0,TSTM
48623,MI,TSTM,1.0,TSTM
48626,MI,TSTM,1.0,TSTM
48631,MI,TSTM,1.0,TSTM
48634,MI,TSTM,1.0,TSTM
48637,MI,TSTM,1.0,TSTM
48638,MI,TSTM,1.0,TSTM
48640,MI,TSTM,1.0,TSTM
48641,MI,TSTM,1.0,TSTM
48642,MI,TSTM,1.0,TSTM
48649,MI,TSTM,1.0,TSTM
48655,MI,TSTM,1.0,TSTM
48662,MI,TSTM,1.0,TSTM
48701,MI,TSTM,1.0,TSTM
48706,MI,TSTM,1.0,TSTM
48707,MI,TSTM,1.0,TSTM
48708,MI,TSTM,1.0,TSTM
48720,MI,TSTM,1.0,TSTM
48722,MI,TSTM,1.0,TSTM
48723,MI,TSTM,1.0,TSTM
48724,MI,TSTM,1.0,TSTM
48725,MI,TSTM,1.0,TSTM
48726,MI,TSTM,1.0,TSTM
48727,MI,TSTM,1.0,TSTM
48729,MI,TSTM,1.0,TSTM
48731,MI,TSTM,1.0,TSTM
48732,MI,TSTM,1.0,TSTM
48733,MI,TSTM,1.0,TSTM
48734,MI,TSTM,1.0,TSTM
48735,MI,TSTM,1.0,TSTM
48741,MI,TSTM,1.0,TSTM
48744,MI,TSTM,1.0,TSTM
48746,MI,TSTM,1.0,TSTM
48747,MI,TSTM,1.0,TSTM
48754,MI,TSTM,1.0,TSTM
48755,MI,TSTM,1.0,TSTM
48757,MI,TSTM,1.0,TSTM
48759,MI,TSTM,1.0,TSTM
48760,MI,TSTM,1.0,TSTM
48767,MI,TSTM,1.0,TSTM
48768,MI,TSTM,1.0,TSTM
48805,MI,TSTM,1.0,TSTM
48806,MI,TSTM,1.0,TSTM
48807,MI,TSTM,1.0,TSTM
48808,MI,TSTM,1.0,TSTM
48811,MI,TSTM,1.0,TSTM
48813,MI,TSTM,1.0,TSTM
48815,MI,TSTM,1.0,TSTM
48816,MI,TSTM,1.0,TSTM
48817,MI,TSTM,1.0,TSTM
48819,MI,TSTM,1.0,TSTM
48820,MI,TSTM,1.0,TSTM
48821,MI,TSTM,1.0,TSTM
48822,MI,TSTM,1.0,TSTM
48823,MI,TSTM,1.0,TSTM
48824,MI,TSTM,1.0,TSTM
48825,MI,TSTM,1.0,TSTM
48826,MI,TSTM,1.0,TSTM
48827,MI,TSTM,1.0,TSTM
48831,MI,TSTM,1.0,TSTM
48835,MI,TSTM,1.0,TSTM
48836,MI,TSTM,1.0,TSTM
48837,MI,TSTM,1.0,TSTM
48840,MI,TSTM,1.0,TSTM
48841,MI,TSTM,1.0,TSTM
48842,MI,TSTM,1.0,TSTM
48843,MI,TSTM,1.0,TSTM
48844,MI,TSTM,1.0,TSTM
48845,MI,TSTM,1.0,TSTM
48846,MI,TSTM,1.0,TSTM
48847,MI,TSTM,1.0,TSTM
48848,MI,TSTM,1.0,TSTM
48849,MI,TSTM,1.0,TSTM
48851,MI,TSTM,1.0,TSTM
48853,MI,TSTM,1.0,TSTM
48854,MI,TSTM,1.0,TSTM
48855,MI,TSTM,1.0,TSTM
48856,MI,TSTM,1.0,TSTM
48857,MI,TSTM,1.0,TSTM
48860,MI,TSTM,1.0,TSTM
48861,MI,TSTM,1.0,TSTM
48862,MI,TSTM,1.0,TSTM
48864,MI,TSTM,1.0,TSTM
48866,MI,TSTM,1.0,TSTM
48867,MI,TSTM,1.0,TSTM
48870,MI,TSTM,1.0,TSTM
48871,MI,TSTM,1.0,TSTM
48872,MI,TSTM,1.0,TSTM
48873,MI,TSTM,1.0,TSTM
48874,MI,TSTM,1.0,TSTM
48875,MI,TSTM,1.0,TSTM
48876,MI,TSTM,1.0,TSTM
48879,MI,TSTM,1.0,TSTM
48881,MI,TSTM,1.0,TSTM
48890,MI,TSTM,1.0,TSTM
48892,MI,TSTM,1.0,TSTM
48894,MI,TSTM,1.0,TSTM
48895,MI,TSTM,1.0,TSTM
48897,MI,TSTM,1.0,TSTM
48901,MI,TSTM,1.0,TSTM
48906,MI,TSTM,1.0,TSTM
48908,MI,TSTM,1.0,TSTM
48909,MI,TSTM,1.0,TSTM
48910,MI,TSTM,1.0,TSTM
48911,MI,TSTM,1.0,TSTM
48912,MI,TSTM,1.0,TSTM
48915,MI,TSTM,1.0,TSTM
48917,MI,TSTM,1.0,TSTM
48933,MI,TSTM,1.0,TSTM
49001,MI,TSTM,1.0,TSTM
49002,MI,TSTM,1.0,TSTM
49003,MI,TSTM,1.0,TSTM
49004,MI,TSTM,1.0,TSTM
49005,MI,TSTM,1.0,TSTM
49006,MI,TSTM,1.0,TSTM
49007,MI,TSTM,1.0,TSTM
49008,MI,TSTM,1.0,TSTM
49009,MI,TSTM,1.0,TSTM
49010,MI,TSTM,1.0,TSTM
49011,MI,TSTM,1.0,TSTM
49012,MI,TSTM,1.0,TSTM
49013,MI,TSTM,1.0,TSTM
49014,MI,TSTM,1.0,TSTM
49015,MI,TSTM,1.0,TSTM
49016,MI,TSTM,1.0,TSTM
49017,MI,TSTM,1.0,TSTM
49019,MI,TSTM,1.0,TSTM
49021,MI,TSTM,1.0,TSTM
49022,MI,TSTM,1.0,TSTM
49023,MI,TSTM,1.0,TSTM
49024,MI,TSTM,1.0,TSTM
49026,MI,TSTM,1.0,TSTM
49027,MI,TSTM,1.0,TSTM
49028,MI,TSTM,1.0,TSTM
49029,MI,TSTM,1.0,TSTM
49030,MI,TSTM,1.0,TSTM
49031,MI,TSTM,1.0,TSTM
49032,MI,TSTM,1.0,TSTM
49033,MI,TSTM,1.0,TSTM
49034,MI,TSTM,1.0,TSTM
49035,MI,TSTM,1.0,TSTM
49036,MI,TSTM,1.0,TSTM
49037,MI,TSTM,1.0,TSTM
49038,MI,TSTM,1.0,TSTM
49040,MI,TSTM,1.0,TSTM
49041,MI,TSTM,1.0,TSTM
49042,MI,TSTM,1.0,TSTM
49043,MI,TSTM,1.0,TSTM
49045,MI,TSTM,1.0,TSTM
49046,MI,TSTM,1.0,TSTM
