STD_ZIP5,event_index,ISSUE_TIME,START_TIME,END_TIME
29457,0,202401280600,202401281200,202402041200
29458,0,202401280600,202401281200,202402041200
29461,0,202401280600,202401281200,202402041200
29464,0,202401280600,202401281200,202402041200
29465,0,202401280600,202401281200,202402041200
29466,0,202401280600,202401281200,202402041200
29468,0,202401280600,202401281200,202402041200
29469,0,202401280600,202401281200,202402041200
29470,0,202401280600,202401281200,202402041200
29471,0,202401280600,202401281200,202402041200
29472,0,202401280600,202401281200,202402041200
29474,0,202401280600,202401281200,202402041200
29475,0,202401280600,202401281200,202402041200
29477,0,202401280600,202401281200,202402041200
29479,0,202401280600,202401281200,202402041200
29481,0,202401280600,202401281200,202402041200
29482,0,202401280600,202401281200,202402041200
29483,0,202401280600,202401281200,202402041200
29484,0,202401280600,202401281200,202402041200
29485,0,202401280600,202401281200,202402041200
29486,0,202401280600,202401281200,202402041200
29487,0,202401280600,202401281200,202402041200
29488,0,202401280600,202401281200,202402041200
29492,0,202401280600,202401281200,202402041200
29493,0,202401280600,202401281200,202402041200
29501,0,202401280600,202401281200,202402041200
29502,0,202401280600,202401281200,202402041200
29503,0,202401280600,202401281200,202402041200
29505,0,202401280600,202401281200,202402041200
29506,0,202401280600,202401281200,202402041200
29510,0,202401280600,202401281200,202402041200
29511,0,202401280600,202401281200,202402041200
29512,0,202401280600,202401281200,202402041200
29516,0,202401280600,202401281200,202402041200
29518,0,202401280600,202401281200,202402041200
29520,0,202401280600,202401281200,202402041200
29525,0,202401280600,202401281200,202402041200
29526,0,202401280600,202401281200,202402041200
29527,0,202401280600,202401281200,202402041200
29528,0,202401280600,202401281200,202402041200
29530,0,202401280600,202401281200,202402041200
29532,0,202401280600,202401281200,202402041200
29536,0,202401280600,202401281200,202402041200
29540,0,202401280600,202401281200,202402041200
29541,0,202401280600,202401281200,202402041200
29543,0,202401280600,202401281200,202402041200
29544,0,202401280600,202401281200,202402041200
29545,0,202401280600,202401281200,202402041200
29546,0,202401280600,202401281200,202402041200
29547,0,202401280600,202401281200,202402041200
29550,0,202401280600,202401281200,202402041200
29551,0,202401280600,202401281200,202402041200
29554,0,202401280600,202401281200,202402041200
29555,0,202401280600,202401281200,202402041200
29556,0,202401280600,202401281200,202402041200
29560,0,202401280600,202401281200,202402041200
29563,0,202401280600,202401281200,202402041200
29564,0,202401280600,202401281200,202402041200
29565,0,202401280600,202401281200,202402041200
29566,0,202401280600,202401281200,202402041200
29567,0,202401280600,202401281200,202402041200
29568,0,202401280600,202401281200,202402041200
29569,0,202401280600,202401281200,202402041200
29570,0,202401280600,202401281200,202402041200
29571,0,202401280600,202401281200,202402041200
29572,0,202401280600,202401281200,202402041200
29574,0,202401280600,202401281200,202402041200
29575,0,202401280600,202401281200,202402041200
29576,0,202401280600,202401281200,202402041200
29577,0,202401280600,202401281200,202402041200
29578,0,202401280600,202401281200,202402041200
29579,0,202401280600,202401281200,202402041200
29580,0,202401280600,202401281200,202402041200
29581,0,202401280600,202401281200,202402041200
29582,0,202401280600,202401281200,202402041200
29583,0,202401280600,202401281200,202402041200
29584,0,202401280600,202401281200,202402041200
29585,0,202401280600,202401281200,202402041200
29587,0,202401280600,202401281200,202402041200
29588,0,202401280600,202401281200,202402041200
29590,0,202401280600,202401281200,202402041200
29591,0,202401280600,202401281200,202402041200
29592,0,202401280600,202401281200,202402041200
29593,0,202401280600,202401281200,202402041200
29594,0,202401280600,202401281200,202402041200
29596,0,202401280600,202401281200,202402041200
29597,0,202401280600,202401281200,202402041200
29598,0,202401280600,202401281200,202402041200
29601,0,202401280600,202401281200,202402041200
29602,0,202401280600,202401281200,202402041200
29603,0,202401280600,202401281200,202402041200
29604,0,202401280600,202401281200,202402041200
29605,0,202401280600,202401281200,202402041200
29606,0,202401280600,202401281200,202402041200
29607,0,202401280600,202401281200,202402041200
29608,0,202401280600,202401281200,202402041200
29609,0,202401280600,202401281200,202402041200
29610,0,202401280600,202401281200,202402041200
29611,0,202401280600,202401281200,202402041200
29612,0,202401280600,202401281200,202402041200
29614,0,202401280600,202401281200,202402041200
29615,0,202401280600,202401281200,202402041200
29616,0,202401280600,202401281200,202402041200
29617,0,202401280600,202401281200,202402041200
29620,0,202401280600,202401281200,202402041200
29621,0,202401280600,202401281200,202402041200
29622,0,202401280600,202401281200,202402041200
29623,0,202401280600,202401281200,202402041200
29624,0,202401280600,202401281200,202402041200
29625,0,202401280600,202401281200,202402041200
29626,0,202401280600,202401281200,202402041200
29627,0,202401280600,202401281200,202402041200
29628,0,202401280600,202401281200,202402041200
29630,0,202401280600,202401281200,202402041200
29631,0,202401280600,202401281200,202402041200
29633,0,202401280600,202401281200,202402041200
29635,0,202401280600,202401281200,202402041200
29636,0,202401280600,202401281200,202402041200
29638,0,202401280600,202401281200,202402041200
29639,0,202401280600,202401281200,202402041200
29640,0,202401280600,202401281200,202402041200
29641,0,202401280600,202401281200,202402041200
29642,0,202401280600,202401281200,202402041200
29643,0,202401280600,202401281200,202402041200
29644,0,202401280600,202401281200,202402041200
29645,0,202401280600,202401281200,202402041200
29646,0,202401280600,202401281200,202402041200
29648,0,202401280600,202401281200,202402041200
29649,0,202401280600,202401281200,202402041200
29650,0,202401280600,202401281200,202402041200
29651,0,202401280600,202401281200,202402041200
29652,0,202401280600,202401281200,202402041200
29653,0,202401280600,202401281200,202402041200
29654,0,202401280600,202401281200,202402041200
29655,0,202401280600,202401281200,202402041200
29657,0,202401280600,202401281200,202402041200
29658,0,202401280600,202401281200,202402041200
29659,0,202401280600,202401281200,202402041200
29661,0,202401280600,202401281200,202402041200
29662,0,202401280600,202401281200,202402041200
29664,0,202401280600,202401281200,202402041200
29665,0,202401280600,202401281200,202402041200
29666,0,202401280600,202401281200,202402041200
29667,0,202401280600,202401281200,202402041200
29669,0,202401280600,202401281200,202402041200
29670,0,202401280600,202401281200,202402041200
29671,0,202401280600,202401281200,202402041200
29672,0,202401280600,202401281200,202402041200
29673,0,202401280600,202401281200,202402041200
29676,0,202401280600,202401281200,202402041200
29678,0,202401280600,202401281200,202402041200
29679,0,202401280600,202401281200,202402041200
29680,0,202401280600,202401281200,202402041200
29681,0,202401280600,202401281200,202402041200
29682,0,202401280600,202401281200,202402041200
29683,0,202401280600,202401281200,202402041200
29684,0,202401280600,202401281200,202402041200
29685,0,202401280600,202401281200,202402041200
29686,0,202401280600,202401281200,202402041200
29687,0,202401280600,202401281200,202402041200
29689,0,202401280600,202401281200,202402041200
29690,0,202401280600,202401281200,202402041200
29691,0,202401280600,202401281200,202402041200
29692,0,202401280600,202401281200,202402041200
29693,0,202401280600,202401281200,202402041200
29696,0,202401280600,202401281200,202402041200
29697,0,202401280600,202401281200,202402041200
29702,0,202401280600,202401281200,202402041200
29704,0,202401280600,202401281200,202402041200
29706,0,202401280600,202401281200,202402041200
29707,0,202401280600,202401281200,202402041200
29708,0,202401280600,202401281200,202402041200
29709,0,202401280600,202401281200,202402041200
29710,0,202401280600,202401281200,202402041200
29712,0,202401280600,202401281200,202402041200
29714,0,202401280600,202401281200,202402041200
29715,0,202401280600,202401281200,202402041200
29716,0,202401280600,202401281200,202402041200
29717,0,202401280600,202401281200,202402041200
29718,0,202401280600,202401281200,202402041200
29720,0,202401280600,202401281200,202402041200
29721,0,202401280600,202401281200,202402041200
29726,0,202401280600,202401281200,202402041200
29727,0,202401280600,202401281200,202402041200
29728,0,202401280600,202401281200,202402041200
29729,0,202401280600,202401281200,202402041200
29730,0,202401280600,202401281200,202402041200
29731,0,202401280600,202401281200,202402041200
29732,0,202401280600,202401281200,202402041200
29741,0,202401280600,202401281200,202402041200
29742,0,202401280600,202401281200,202402041200
29743,0,202401280600,202401281200,202402041200
29745,0,202401280600,202401281200,202402041200
29801,0,202401280600,202401281200,202402041200
29802,0,202401280600,202401281200,202402041200
29803,0,202401280600,202401281200,202402041200
29804,0,202401280600,202401281200,202402041200
29805,0,202401280600,202401281200,202402041200
29809,0,202401280600,202401281200,202402041200
29810,0,202401280600,202401281200,202402041200
29812,0,202401280600,202401281200,202402041200
29817,0,202401280600,202401281200,202402041200
29819,0,202401280600,202401281200,202402041200
29821,0,202401280600,202401281200,202402041200
29822,0,202401280600,202401281200,202402041200
29824,0,202401280600,202401281200,202402041200
29827,0,202401280600,202401281200,202402041200
29828,0,202401280600,202401281200,202402041200
29829,0,202401280600,202401281200,202402041200
29831,0,202401280600,202401281200,202402041200
29832,0,202401280600,202401281200,202402041200
29835,0,202401280600,202401281200,202402041200
29836,0,202401280600,202401281200,202402041200
29838,0,202401280600,202401281200,202402041200
29839,0,202401280600,202401281200,202402041200
29840,0,202401280600,202401281200,202402041200
29841,0,202401280600,202401281200,202402041200
29842,0,202401280600,202401281200,202402041200
29843,0,202401280600,202401281200,202402041200
29845,0,202401280600,202401281200,202402041200
29847,0,202401280600,202401281200,202402041200
29848,0,202401280600,202401281200,202402041200
29849,0,202401280600,202401281200,202402041200
29851,0,202401280600,202401281200,202402041200
29853,0,202401280600,202401281200,202402041200
29856,0,202401280600,202401281200,202402041200
29860,0,202401280600,202401281200,202402041200
29861,0,202401280600,202401281200,202402041200
29901,0,202401280600,202401281200,202402041200
29902,0,202401280600,202401281200,202402041200
29903,0,202401280600,202401281200,202402041200
29904,0,202401280600,202401281200,202402041200
29906,0,202401280600,202401281200,202402041200
29907,0,202401280600,202401281200,202402041200
29909,0,202401280600,202401281200,202402041200
29910,0,202401280600,202401281200,202402041200
29911,0,202401280600,202401281200,202402041200
29912,0,202401280600,202401281200,202402041200
29915,0,202401280600,202401281200,202402041200
29916,0,202401280600,202401281200,202402041200
29918,0,202401280600,202401281200,202402041200
29920,0,202401280600,202401281200,202402041200
29921,0,202401280600,202401281200,202402041200
29922,0,202401280600,202401281200,202402041200
29924,0,202401280600,202401281200,202402041200
29925,0,202401280600,202401281200,202402041200
29926,0,202401280600,202401281200,202402041200
29927,0,202401280600,202401281200,202402041200
29928,0,202401280600,202401281200,202402041200
29929,0,202401280600,202401281200,202402041200
29932,0,202401280600,202401281200,202402041200
29934,0,202401280600,202401281200,202402041200
29935,0,202401280600,202401281200,202402041200
29936,0,202401280600,202401281200,202402041200
29938,0,202401280600,202401281200,202402041200
29940,0,202401280600,202401281200,202402041200
29941,0,202401280600,202401281200,202402041200
29943,0,202401280600,202401281200,202402041200
29944,0,202401280600,202401281200,202402041200
29945,0,202401280600,202401281200,202402041200
30002,0,202401280600,202401281200,202402041200
30003,0,202401280600,202401281200,202402041200
30004,0,202401280600,202401281200,202402041200
30005,0,202401280600,202401281200,202402041200
30006,0,202401280600,202401281200,202402041200
30007,0,202401280600,202401281200,202402041200
30008,0,202401280600,202401281200,202402041200
30009,0,202401280600,202401281200,202402041200
30010,0,202401280600,202401281200,202402041200
30011,0,202401280600,202401281200,202402041200
30012,0,202401280600,202401281200,202402041200
30013,0,202401280600,202401281200,202402041200
30014,0,202401280600,202401281200,202402041200
30015,0,202401280600,202401281200,202402041200
30016,0,202401280600,202401281200,202402041200
30017,0,202401280600,202401281200,202402041200
30019,0,202401280600,202401281200,202402041200
30021,0,202401280600,202401281200,202402041200
30022,0,202401280600,202401281200,202402041200
30023,0,202401280600,202401281200,202402041200
30024,0,202401280600,202401281200,202402041200
30025,0,202401280600,202401281200,202402041200
30028,0,202401280600,202401281200,202402041200
30030,0,202401280600,202401281200,202402041200
30031,0,202401280600,202401281200,202402041200
30032,0,202401280600,202401281200,202402041200
30033,0,202401280600,202401281200,202402041200
30034,0,202401280600,202401281200,202402041200
30035,0,202401280600,202401281200,202402041200
30036,0,202401280600,202401281200,202402041200
30037,0,202401280600,202401281200,202402041200
30038,0,202401280600,202401281200,202402041200
30039,0,202401280600,202401281200,202402041200
30040,0,202401280600,202401281200,202402041200
30041,0,202401280600,202401281200,202402041200
30042,0,202401280600,202401281200,202402041200
30043,0,202401280600,202401281200,202402041200
30044,0,202401280600,202401281200,202402041200
30045,0,202401280600,202401281200,202402041200
30046,0,202401280600,202401281200,202402041200
30047,0,202401280600,202401281200,202402041200
30048,0,202401280600,202401281200,202402041200
30049,0,202401280600,202401281200,202402041200
30052,0,202401280600,202401281200,202402041200
30054,0,202401280600,202401281200,202402041200
30055,0,202401280600,202401281200,202402041200
30056,0,202401280600,202401281200,202402041200
30058,0,202401280600,202401281200,202402041200
30060,0,202401280600,202401281200,202402041200
30061,0,202401280600,202401281200,202402041200
30062,0,202401280600,202401281200,202402041200
30064,0,202401280600,202401281200,202402041200
30065,0,202401280600,202401281200,202402041200
30066,0,202401280600,202401281200,202402041200
30067,0,202401280600,202401281200,202402041200
30068,0,202401280600,202401281200,202402041200
30070,0,202401280600,202401281200,202402041200
30071,0,202401280600,202401281200,202402041200
30072,0,202401280600,202401281200,202402041200
30074,0,202401280600,202401281200,202402041200
30075,0,202401280600,202401281200,202402041200
30076,0,202401280600,202401281200,202402041200
30077,0,202401280600,202401281200,202402041200
30078,0,202401280600,202401281200,202402041200
30079,0,202401280600,202401281200,202402041200
30080,0,202401280600,202401281200,202402041200
30081,0,202401280600,202401281200,202402041200
30082,0,202401280600,202401281200,202402041200
30083,0,202401280600,202401281200,202402041200
30084,0,202401280600,202401281200,202402041200
30085,0,202401280600,202401281200,202402041200
30086,0,202401280600,202401281200,202402041200
30087,0,202401280600,202401281200,202402041200
30088,0,202401280600,202401281200,202402041200
30091,0,202401280600,202401281200,202402041200
30092,0,202401280600,202401281200,202402041200
30093,0,202401280600,202401281200,202402041200
30094,0,202401280600,202401281200,202402041200
30095,0,202401280600,202401281200,202402041200
30096,0,202401280600,202401281200,202402041200
30097,0,202401280600,202401281200,202402041200
30101,0,202401280600,202401281200,202402041200
30102,0,202401280600,202401281200,202402041200
30103,0,202401280600,202401281200,202402041200
30104,0,202401280600,202401281200,202402041200
30105,0,202401280600,202401281200,202402041200
30106,0,202401280600,202401281200,202402041200
30107,0,202401280600,202401281200,202402041200
30108,0,202401280600,202401281200,202402041200
30110,0,202401280600,202401281200,202402041200
30111,0,202401280600,202401281200,202402041200
30112,0,202401280600,202401281200,202402041200
30113,0,202401280600,202401281200,202402041200
30114,0,202401280600,202401281200,202402041200
30115,0,202401280600,202401281200,202402041200
30116,0,202401280600,202401281200,202402041200
30117,0,202401280600,202401281200,202402041200
30120,0,202401280600,202401281200,202402041200
30121,0,202401280600,202401281200,202402041200
30122,0,202401280600,202401281200,202402041200
30123,0,202401280600,202401281200,202402041200
30124,0,202401280600,202401281200,202402041200
30125,0,202401280600,202401281200,202402041200
30126,0,202401280600,202401281200,202402041200
30127,0,202401280600,202401281200,202402041200
30132,0,202401280600,202401281200,202402041200
30133,0,202401280600,202401281200,202402041200
30134,0,202401280600,202401281200,202402041200
30135,0,202401280600,202401281200,202402041200
30137,0,202401280600,202401281200,202402041200
30139,0,202401280600,202401281200,202402041200
30141,0,202401280600,202401281200,202402041200
30142,0,202401280600,202401281200,202402041200
30143,0,202401280600,202401281200,202402041200
30144,0,202401280600,202401281200,202402041200
30145,0,202401280600,202401281200,202402041200
30146,0,202401280600,202401281200,202402041200
30147,0,202401280600,202401281200,202402041200
30148,0,202401280600,202401281200,202402041200
30152,0,202401280600,202401281200,202402041200
30153,0,202401280600,202401281200,202402041200
30154,0,202401280600,202401281200,202402041200
30156,0,202401280600,202401281200,202402041200
30157,0,202401280600,202401281200,202402041200
30160,0,202401280600,202401281200,202402041200
30161,0,202401280600,202401281200,202402041200
30162,0,202401280600,202401281200,202402041200
30164,0,202401280600,202401281200,202402041200
30165,0,202401280600,202401281200,202402041200
30168,0,202401280600,202401281200,202402041200
30169,0,202401280600,202401281200,202402041200
30170,0,202401280600,202401281200,202402041200
30171,0,202401280600,202401281200,202402041200
30173,0,202401280600,202401281200,202402041200
30175,0,202401280600,202401281200,202402041200
30176,0,202401280600,202401281200,202402041200
30177,0,202401280600,202401281200,202402041200
30178,0,202401280600,202401281200,202402041200
30179,0,202401280600,202401281200,202402041200
30180,0,202401280600,202401281200,202402041200
30182,0,202401280600,202401281200,202402041200
30183,0,202401280600,202401281200,202402041200
30184,0,202401280600,202401281200,202402041200
30185,0,202401280600,202401281200,202402041200
30187,0,202401280600,202401281200,202402041200
30188,0,202401280600,202401281200,202402041200
30189,0,202401280600,202401281200,202402041200
30204,0,202401280600,202401281200,202402041200
30205,0,202401280600,202401281200,202402041200
30206,0,202401280600,202401281200,202402041200
30212,0,202401280600,202401281200,202402041200
30213,0,202401280600,202401281200,202402041200
30214,0,202401280600,202401281200,202402041200
30215,0,202401280600,202401281200,202402041200
30216,0,202401280600,202401281200,202402041200
30217,0,202401280600,202401281200,202402041200
30218,0,202401280600,202401281200,202402041200
30220,0,202401280600,202401281200,202402041200
30222,0,202401280600,202401281200,202402041200
30223,0,202401280600,202401281200,202402041200
30224,0,202401280600,202401281200,202402041200
30228,0,202401280600,202401281200,202402041200
30230,0,202401280600,202401281200,202402041200
30233,0,202401280600,202401281200,202402041200
30234,0,202401280600,202401281200,202402041200
30236,0,202401280600,202401281200,202402041200
30237,0,202401280600,202401281200,202402041200
30238,0,202401280600,202401281200,202402041200
30240,0,202401280600,202401281200,202402041200
30241,0,202401280600,202401281200,202402041200
30248,0,202401280600,202401281200,202402041200
30250,0,202401280600,202401281200,202402041200
30251,0,202401280600,202401281200,202402041200
30252,0,202401280600,202401281200,202402041200
30253,0,202401280600,202401281200,202402041200
30256,0,202401280600,202401281200,202402041200
30257,0,202401280600,202401281200,202402041200
30258,0,202401280600,202401281200,202402041200
30259,0,202401280600,202401281200,202402041200
30260,0,202401280600,202401281200,202402041200
30261,0,202401280600,202401281200,202402041200
30263,0,202401280600,202401281200,202402041200
30264,0,202401280600,202401281200,202402041200
30265,0,202401280600,202401281200,202402041200
30266,0,202401280600,202401281200,202402041200
30268,0,202401280600,202401281200,202402041200
30269,0,202401280600,202401281200,202402041200
30271,0,202401280600,202401281200,202402041200
30272,0,202401280600,202401281200,202402041200
30273,0,202401280600,202401281200,202402041200
30274,0,202401280600,202401281200,202402041200
30276,0,202401280600,202401281200,202402041200
30277,0,202401280600,202401281200,202402041200
30281,0,202401280600,202401281200,202402041200
30284,0,202401280600,202401281200,202402041200
30285,0,202401280600,202401281200,202402041200
30286,0,202401280600,202401281200,202402041200
30287,0,202401280600,202401281200,202402041200
30288,0,202401280600,202401281200,202402041200
30290,0,202401280600,202401281200,202402041200
30291,0,202401280600,202401281200,202402041200
30292,0,202401280600,202401281200,202402041200
30293,0,202401280600,202401281200,202402041200
30294,0,202401280600,202401281200,202402041200
30295,0,202401280600,202401281200,202402041200
30296,0,202401280600,202401281200,202402041200
30297,0,202401280600,202401281200,202402041200
30298,0,202401280600,202401281200,202402041200
30301,0,202401280600,202401281200,202402041200
30302,0,202401280600,202401281200,202402041200
30303,0,202401280600,202401281200,202402041200
30305,0,202401280600,202401281200,202402041200
30306,0,202401280600,202401281200,202402041200
30307,0,202401280600,202401281200,202402041200
30308,0,202401280600,202401281200,202402041200
30309,0,202401280600,202401281200,202402041200
30310,0,202401280600,202401281200,202402041200
30311,0,202401280600,202401281200,202402041200
30312,0,202401280600,202401281200,202402041200
30313,0,202401280600,202401281200,202402041200
30314,0,202401280600,202401281200,202402041200
30315,0,202401280600,202401281200,202402041200
30316,0,202401280600,202401281200,202402041200
30317,0,202401280600,202401281200,202402041200
30318,0,202401280600,202401281200,202402041200
30319,0,202401280600,202401281200,202402041200
30320,0,202401280600,202401281200,202402041200
30321,0,202401280600,202401281200,202402041200
30324,0,202401280600,202401281200,202402041200
30325,0,202401280600,202401281200,202402041200
30326,0,202401280600,202401281200,202402041200
30327,0,202401280600,202401281200,202402041200
30328,0,202401280600,202401281200,202402041200
30329,0,202401280600,202401281200,202402041200
30331,0,202401280600,202401281200,202402041200
30332,0,202401280600,202401281200,202402041200
30333,0,202401280600,202401281200,202402041200
30334,0,202401280600,202401281200,202402041200
30336,0,202401280600,202401281200,202402041200
30337,0,202401280600,202401281200,202402041200
30338,0,202401280600,202401281200,202402041200
30339,0,202401280600,202401281200,202402041200
30340,0,202401280600,202401281200,202402041200
30341,0,202401280600,202401281200,202402041200
30342,0,202401280600,202401281200,202402041200
30343,0,202401280600,202401281200,202402041200
30344,0,202401280600,202401281200,202402041200
30345,0,202401280600,202401281200,202402041200
30346,0,202401280600,202401281200,202402041200
30349,0,202401280600,202401281200,202402041200
30350,0,202401280600,202401281200,202402041200
30354,0,202401280600,202401281200,202402041200
30355,0,202401280600,202401281200,202402041200
30356,0,202401280600,202401281200,202402041200
30357,0,202401280600,202401281200,202402041200
30358,0,202401280600,202401281200,202402041200
30359,0,202401280600,202401281200,202402041200
30360,0,202401280600,202401281200,202402041200
30362,0,202401280600,202401281200,202402041200
30363,0,202401280600,202401281200,202402041200
30364,0,202401280600,202401281200,202402041200
30366,0,202401280600,202401281200,202402041200
30377,0,202401280600,202401281200,202402041200
30401,0,202401280600,202401281200,202402041200
30410,0,202401280600,202401281200,202402041200
30411,0,202401280600,202401281200,202402041200
30413,0,202401280600,202401281200,202402041200
30415,0,202401280600,202401281200,202402041200
30417,0,202401280600,202401281200,202402041200
30420,0,202401280600,202401281200,202402041200
30421,0,202401280600,202401281200,202402041200
30425,0,202401280600,202401281200,202402041200
30426,0,202401280600,202401281200,202402041200
30427,0,202401280600,202401281200,202402041200
30428,0,202401280600,202401281200,202402041200
30434,0,202401280600,202401281200,202402041200
30436,0,202401280600,202401281200,202402041200
30439,0,202401280600,202401281200,202402041200
30441,0,202401280600,202401281200,202402041200
30442,0,202401280600,202401281200,202402041200
30445,0,202401280600,202401281200,202402041200
30446,0,202401280600,202401281200,202402041200
30450,0,202401280600,202401281200,202402041200
30452,0,202401280600,202401281200,202402041200
30453,0,202401280600,202401281200,202402041200
30454,0,202401280600,202401281200,202402041200
30455,0,202401280600,202401281200,202402041200
30456,0,202401280600,202401281200,202402041200
30457,0,202401280600,202401281200,202402041200
30458,0,202401280600,202401281200,202402041200
30459,0,202401280600,202401281200,202402041200
30461,0,202401280600,202401281200,202402041200
30467,0,202401280600,202401281200,202402041200
30470,0,202401280600,202401281200,202402041200
30471,0,202401280600,202401281200,202402041200
30473,0,202401280600,202401281200,202402041200
30474,0,202401280600,202401281200,202402041200
30475,0,202401280600,202401281200,202402041200
30477,0,202401280600,202401281200,202402041200
30501,0,202401280600,202401281200,202402041200
30502,0,202401280600,202401281200,202402041200
30503,0,202401280600,202401281200,202402041200
30504,0,202401280600,202401281200,202402041200
30506,0,202401280600,202401281200,202402041200
30507,0,202401280600,202401281200,202402041200
30510,0,202401280600,202401281200,202402041200
30511,0,202401280600,202401281200,202402041200
30512,0,202401280600,202401281200,202402041200
30513,0,202401280600,202401281200,202402041200
30514,0,202401280600,202401281200,202402041200
30515,0,202401280600,202401281200,202402041200
30516,0,202401280600,202401281200,202402041200
30517,0,202401280600,202401281200,202402041200
30518,0,202401280600,202401281200,202402041200
30519,0,202401280600,202401281200,202402041200
30520,0,202401280600,202401281200,202402041200
30521,0,202401280600,202401281200,202402041200
30522,0,202401280600,202401281200,202402041200
30523,0,202401280600,202401281200,202402041200
30525,0,202401280600,202401281200,202402041200
30527,0,202401280600,202401281200,202402041200
30528,0,202401280600,202401281200,202402041200
30529,0,202401280600,202401281200,202402041200
30530,0,202401280600,202401281200,202402041200
30531,0,202401280600,202401281200,202402041200
30533,0,202401280600,202401281200,202402041200
30534,0,202401280600,202401281200,202402041200
30535,0,202401280600,202401281200,202402041200
30536,0,202401280600,202401281200,202402041200
30537,0,202401280600,202401281200,202402041200
30538,0,202401280600,202401281200,202402041200
30539,0,202401280600,202401281200,202402041200
30540,0,202401280600,202401281200,202402041200
30541,0,202401280600,202401281200,202402041200
30542,0,202401280600,202401281200,202402041200
30543,0,202401280600,202401281200,202402041200
30545,0,202401280600,202401281200,202402041200
30546,0,202401280600,202401281200,202402041200
30547,0,202401280600,202401281200,202402041200
30548,0,202401280600,202401281200,202402041200
30549,0,202401280600,202401281200,202402041200
30552,0,202401280600,202401281200,202402041200
30553,0,202401280600,202401281200,202402041200
30554,0,202401280600,202401281200,202402041200
30555,0,202401280600,202401281200,202402041200
30557,0,202401280600,202401281200,202402041200
30558,0,202401280600,202401281200,202402041200
30559,0,202401280600,202401281200,202402041200
30560,0,202401280600,202401281200,202402041200
30562,0,202401280600,202401281200,202402041200
30563,0,202401280600,202401281200,202402041200
30564,0,202401280600,202401281200,202402041200
30565,0,202401280600,202401281200,202402041200
30566,0,202401280600,202401281200,202402041200
30567,0,202401280600,202401281200,202402041200
30568,0,202401280600,202401281200,202402041200
30571,0,202401280600,202401281200,202402041200
30572,0,202401280600,202401281200,202402041200
30573,0,202401280600,202401281200,202402041200
30575,0,202401280600,202401281200,202402041200
30576,0,202401280600,202401281200,202402041200
30577,0,202401280600,202401281200,202402041200
30582,0,202401280600,202401281200,202402041200
30601,0,202401280600,202401281200,202402041200
30603,0,202401280600,202401281200,202402041200
30604,0,202401280600,202401281200,202402041200
30605,0,202401280600,202401281200,202402041200
30606,0,202401280600,202401281200,202402041200
30607,0,202401280600,202401281200,202402041200
30608,0,202401280600,202401281200,202402041200
30609,0,202401280600,202401281200,202402041200
30619,0,202401280600,202401281200,202402041200
30620,0,202401280600,202401281200,202402041200
30621,0,202401280600,202401281200,202402041200
30622,0,202401280600,202401281200,202402041200
30624,0,202401280600,202401281200,202402041200
30625,0,202401280600,202401281200,202402041200
30627,0,202401280600,202401281200,202402041200
30628,0,202401280600,202401281200,202402041200
30629,0,202401280600,202401281200,202402041200
30630,0,202401280600,202401281200,202402041200
30631,0,202401280600,202401281200,202402041200
30633,0,202401280600,202401281200,202402041200
30634,0,202401280600,202401281200,202402041200
30635,0,202401280600,202401281200,202402041200
30641,0,202401280600,202401281200,202402041200
30642,0,202401280600,202401281200,202402041200
30643,0,202401280600,202401281200,202402041200
30646,0,202401280600,202401281200,202402041200
30648,0,202401280600,202401281200,202402041200
30650,0,202401280600,202401281200,202402041200
30655,0,202401280600,202401281200,202402041200
30656,0,202401280600,202401281200,202402041200
30660,0,202401280600,202401281200,202402041200
30662,0,202401280600,202401281200,202402041200
30663,0,202401280600,202401281200,202402041200
30666,0,202401280600,202401281200,202402041200
30667,0,202401280600,202401281200,202402041200
30668,0,202401280600,202401281200,202402041200
30669,0,202401280600,202401281200,202402041200
30673,0,202401280600,202401281200,202402041200
30677,0,202401280600,202401281200,202402041200
30678,0,202401280600,202401281200,202402041200
30680,0,202401280600,202401281200,202402041200
30683,0,202401280600,202401281200,202402041200
30701,0,202401280600,202401281200,202402041200
30703,0,202401280600,202401281200,202402041200
30705,0,202401280600,202401281200,202402041200
30707,0,202401280600,202401281200,202402041200
30708,0,202401280600,202401281200,202402041200
30710,0,202401280600,202401281200,202402041200
30711,0,202401280600,202401281200,202402041200
30719,0,202401280600,202401281200,202402041200
30720,0,202401280600,202401281200,202402041200
30721,0,202401280600,202401281200,202402041200
30722,0,202401280600,202401281200,202402041200
30725,0,202401280600,202401281200,202402041200
30726,0,202401280600,202401281200,202402041200
30728,0,202401280600,202401281200,202402041200
30730,0,202401280600,202401281200,202402041200
30731,0,202401280600,202401281200,202402041200
30732,0,202401280600,202401281200,202402041200
30733,0,202401280600,202401281200,202402041200
30734,0,202401280600,202401281200,202402041200
30735,0,202401280600,202401281200,202402041200
30736,0,202401280600,202401281200,202402041200
30738,0,202401280600,202401281200,202402041200
30739,0,202401280600,202401281200,202402041200
30740,0,202401280600,202401281200,202402041200
30741,0,202401280600,202401281200,202402041200
30742,0,202401280600,202401281200,202402041200
30746,0,202401280600,202401281200,202402041200
30747,0,202401280600,202401281200,202402041200
30750,0,202401280600,202401281200,202402041200
30752,0,202401280600,202401281200,202402041200
30753,0,202401280600,202401281200,202402041200
30755,0,202401280600,202401281200,202402041200
30757,0,202401280600,202401281200,202402041200
