STD_ZIP5,STUSPS,event_index,category,ISSUE_TIME,START_TIME,END_TIME
07028,NJ,0,N/S,202402150600,202402150100,202402221200
07029,NJ,0,N/S,202402150600,202402150100,202402221200
07030,NJ,0,N/S,202402150600,202402150100,202402221200
07031,NJ,0,N/S,202402150600,202402150100,202402221200
07032,NJ,0,N/S,202402150600,202402150100,202402221200
07033,NJ,0,N/S,202402150600,202402150100,202402221200
07034,NJ,0,N/S,202402150600,202402150100,202402221200
07035,NJ,0,N/S,202402150600,202402150100,202402221200
07036,NJ,0,N/S,202402150600,202402150100,202402221200
07039,NJ,0,N/S,202402150600,202402150100,202402221200
07040,NJ,0,N/S,202402150600,202402150100,202402221200
07041,NJ,0,N/S,202402150600,202402150100,202402221200
07042,NJ,0,N/S,202402150600,202402150100,202402221200
07043,NJ,0,N/S,202402150600,202402150100,202402221200
07044,NJ,0,N/S,202402150600,202402150100,202402221200
07045,NJ,0,N/S,202402150600,202402150100,202402221200
07046,NJ,0,N/S,202402150600,202402150100,202402221200
07047,NJ,0,N/S,202402150600,202402150100,202402221200
07050,NJ,0,N/S,202402150600,202402150100,202402221200
07051,NJ,0,N/S,202402150600,202402150100,202402221200
07052,NJ,0,N/S,202402150600,202402150100,202402221200
07054,NJ,0,N/S,202402150600,202402150100,202402221200
07055,NJ,0,N/S,202402150600,202402150100,202402221200
07057,NJ,0,N/S,202402150600,202402150100,202402221200
07058,NJ,0,N/S,202402150600,202402150100,202402221200
07059,NJ,0,N/S,202402150600,202402150100,202402221200
07060,NJ,0,N/S,202402150600,202402150100,202402221200
07061,NJ,0,N/S,202402150600,202402150100,202402221200
07062,NJ,0,N/S,202402150600,202402150100,202402221200
07063,NJ,0,N/S,202402150600,202402150100,202402221200
07064,NJ,0,N/S,202402150600,202402150100,202402221200
07065,NJ,0,N/S,202402150600,202402150100,202402221200
07066,NJ,0,N/S,202402150600,202402150100,202402221200
07067,NJ,0,N/S,202402150600,202402150100,202402221200
07068,NJ,0,N/S,202402150600,202402150100,202402221200
07069,NJ,0,N/S,202402150600,202402150100,202402221200
07070,NJ,0,N/S,202402150600,202402150100,202402221200
07071,NJ,0,N/S,202402150600,202402150100,202402221200
07072,NJ,0,N/S,202402150600,202402150100,202402221200
07073,NJ,0,N/S,202402150600,202402150100,202402221200
07074,NJ,0,N/S,202402150600,202402150100,202402221200
07075,NJ,0,N/S,202402150600,202402150100,202402221200
07076,NJ,0,N/S,202402150600,202402150100,202402221200
07077,NJ,0,N/S,202402150600,202402150100,202402221200
07078,NJ,0,N/S,202402150600,202402150100,202402221200
07079,NJ,0,N/S,202402150600,202402150100,202402221200
07080,NJ,0,N/S,202402150600,202402150100,202402221200
07081,NJ,0,N/S,202402150600,202402150100,202402221200
07082,NJ,0,N/S,202402150600,202402150100,202402221200
07083,NJ,0,N/S,202402150600,202402150100,202402221200
07086,NJ,0,N/S,202402150600,202402150100,202402221200
07087,NJ,0,N/S,202402150600,202402150100,202402221200
07088,NJ,0,N/S,202402150600,202402150100,202402221200
07090,NJ,0,N/S,202402150600,202402150100,202402221200
07091,NJ,0,N/S,202402150600,202402150100,202402221200
07092,NJ,0,N/S,202402150600,202402150100,202402221200
07093,NJ,0,N/S,202402150600,202402150100,202402221200
07094,NJ,0,N/S,202402150600,202402150100,202402221200
07095,NJ,0,N/S,202402150600,202402150100,202402221200
07096,NJ,0,N/S,202402150600,202402150100,202402221200
07101,NJ,0,N/S,202402150600,202402150100,202402221200
07102,NJ,0,N/S,202402150600,202402150100,202402221200
07103,NJ,0,N/S,202402150600,202402150100,202402221200
07104,NJ,0,N/S,202402150600,202402150100,202402221200
07105,NJ,0,N/S,202402150600,202402150100,202402221200
07106,NJ,0,N/S,202402150600,202402150100,202402221200
07107,NJ,0,N/S,202402150600,202402150100,202402221200
07108,NJ,0,N/S,202402150600,202402150100,202402221200
07109,NJ,0,N/S,202402150600,202402150100,202402221200
07110,NJ,0,N/S,202402150600,202402150100,202402221200
07111,NJ,0,N/S,202402150600,202402150100,202402221200
07112,NJ,0,N/S,202402150600,202402150100,202402221200
07114,NJ,0,N/S,202402150600,202402150100,202402221200
07201,NJ,0,N/S,202402150600,202402150100,202402221200
07202,NJ,0,N/S,202402150600,202402150100,202402221200
07203,NJ,0,N/S,202402150600,202402150100,202402221200
07204,NJ,0,N/S,202402150600,202402150100,202402221200
07205,NJ,0,N/S,202402150600,202402150100,202402221200
07206,NJ,0,N/S,202402150600,202402150100,202402221200
07207,NJ,0,N/S,202402150600,202402150100,202402221200
07208,NJ,0,N/S,202402150600,202402150100,202402221200
07302,NJ,0,N/S,202402150600,202402150100,202402221200
07303,NJ,0,N/S,202402150600,202402150100,202402221200
07304,NJ,0,N/S,202402150600,202402150100,202402221200
07305,NJ,0,N/S,202402150600,202402150100,202402221200
07306,NJ,0,N/S,202402150600,202402150100,202402221200
07307,NJ,0,N/S,202402150600,202402150100,202402221200
07310,NJ,0,N/S,202402150600,202402150100,202402221200
07311,NJ,0,N/S,202402150600,202402150100,202402221200
07401,NJ,0,N/S,202402150600,202402150100,202402221200
07403,NJ,0,N/S,202402150600,202402150100,202402221200
07405,NJ,0,N/S,202402150600,202402150100,202402221200
07407,NJ,0,N/S,202402150600,202402150100,202402221200
07410,NJ,0,N/S,202402150600,202402150100,202402221200
07416,NJ,0,N/S,202402150600,202402150100,202402221200
07417,NJ,0,N/S,202402150600,202402150100,202402221200
07418,NJ,0,N/S,202402150600,202402150100,202402221200
07419,NJ,0,N/S,202402150600,202402150100,202402221200
07420,NJ,0,N/S,202402150600,202402150100,202402221200
07421,NJ,0,N/S,202402150600,202402150100,202402221200
07422,NJ,0,N/S,202402150600,202402150100,202402221200
07423,NJ,0,N/S,202402150600,202402150100,202402221200
07424,NJ,0,N/S,202402150600,202402150100,202402221200
07428,NJ,0,N/S,202402150600,202402150100,202402221200
07430,NJ,0,N/S,202402150600,202402150100,202402221200
07432,NJ,0,N/S,202402150600,202402150100,202402221200
07435,NJ,0,N/S,202402150600,202402150100,202402221200
07436,NJ,0,N/S,202402150600,202402150100,202402221200
07438,NJ,0,N/S,202402150600,202402150100,202402221200
07439,NJ,0,N/S,202402150600,202402150100,202402221200
07440,NJ,0,N/S,202402150600,202402150100,202402221200
07442,NJ,0,N/S,202402150600,202402150100,202402221200
07444,NJ,0,N/S,202402150600,202402150100,202402221200
07446,NJ,0,N/S,202402150600,202402150100,202402221200
07450,NJ,0,N/S,202402150600,202402150100,202402221200
07451,NJ,0,N/S,202402150600,202402150100,202402221200
07452,NJ,0,N/S,202402150600,202402150100,202402221200
07456,NJ,0,N/S,202402150600,202402150100,202402221200
07457,NJ,0,N/S,202402150600,202402150100,202402221200
07458,NJ,0,N/S,202402150600,202402150100,202402221200
07460,NJ,0,N/S,202402150600,202402150100,202402221200
07461,NJ,0,N/S,202402150600,202402150100,202402221200
07462,NJ,0,N/S,202402150600,202402150100,202402221200
07463,NJ,0,N/S,202402150600,202402150100,202402221200
07465,NJ,0,N/S,202402150600,202402150100,202402221200
07470,NJ,0,N/S,202402150600,202402150100,202402221200
07474,NJ,0,N/S,202402150600,202402150100,202402221200
07480,NJ,0,N/S,202402150600,202402150100,202402221200
07481,NJ,0,N/S,202402150600,202402150100,202402221200
07495,NJ,0,N/S,202402150600,202402150100,202402221200
07501,NJ,0,N/S,202402150600,202402150100,202402221200
07502,NJ,0,N/S,202402150600,202402150100,202402221200
07503,NJ,0,N/S,202402150600,202402150100,202402221200
07504,NJ,0,N/S,202402150600,202402150100,202402221200
07505,NJ,0,N/S,202402150600,202402150100,202402221200
07506,NJ,0,N/S,202402150600,202402150100,202402221200
07507,NJ,0,N/S,202402150600,202402150100,202402221200
07508,NJ,0,N/S,202402150600,202402150100,202402221200
07509,NJ,0,N/S,202402150600,202402150100,202402221200
07511,NJ,0,N/S,202402150600,202402150100,202402221200
07512,NJ,0,N/S,202402150600,202402150100,202402221200
07513,NJ,0,N/S,202402150600,202402150100,202402221200
07514,NJ,0,N/S,202402150600,202402150100,202402221200
07522,NJ,0,N/S,202402150600,202402150100,202402221200
07524,NJ,0,N/S,202402150600,202402150100,202402221200
07538,NJ,0,N/S,202402150600,202402150100,202402221200
07543,NJ,0,N/S,202402150600,202402150100,202402221200
07544,NJ,0,N/S,202402150600,202402150100,202402221200
07601,NJ,0,N/S,202402150600,202402150100,202402221200
07602,NJ,0,N/S,202402150600,202402150100,202402221200
07603,NJ,0,N/S,202402150600,202402150100,202402221200
07604,NJ,0,N/S,202402150600,202402150100,202402221200
07605,NJ,0,N/S,202402150600,202402150100,202402221200
07606,NJ,0,N/S,202402150600,202402150100,202402221200
07607,NJ,0,N/S,202402150600,202402150100,202402221200
07608,NJ,0,N/S,202402150600,202402150100,202402221200
07620,NJ,0,N/S,202402150600,202402150100,202402221200
07621,NJ,0,N/S,202402150600,202402150100,202402221200
07624,NJ,0,N/S,202402150600,202402150100,202402221200
07626,NJ,0,N/S,202402150600,202402150100,202402221200
07627,NJ,0,N/S,202402150600,202402150100,202402221200
07628,NJ,0,N/S,202402150600,202402150100,202402221200
07630,NJ,0,N/S,202402150600,202402150100,202402221200
07631,NJ,0,N/S,202402150600,202402150100,202402221200
07632,NJ,0,N/S,202402150600,202402150100,202402221200
07640,NJ,0,N/S,202402150600,202402150100,202402221200
07641,NJ,0,N/S,202402150600,202402150100,202402221200
07642,NJ,0,N/S,202402150600,202402150100,202402221200
07643,NJ,0,N/S,202402150600,202402150100,202402221200
07644,NJ,0,N/S,202402150600,202402150100,202402221200
07645,NJ,0,N/S,202402150600,202402150100,202402221200
07646,NJ,0,N/S,202402150600,202402150100,202402221200
07647,NJ,0,N/S,202402150600,202402150100,202402221200
07648,NJ,0,N/S,202402150600,202402150100,202402221200
07649,NJ,0,N/S,202402150600,202402150100,202402221200
07650,NJ,0,N/S,202402150600,202402150100,202402221200
07652,NJ,0,N/S,202402150600,202402150100,202402221200
07653,NJ,0,N/S,202402150600,202402150100,202402221200
07656,NJ,0,N/S,202402150600,202402150100,202402221200
07657,NJ,0,N/S,202402150600,202402150100,202402221200
07660,NJ,0,N/S,202402150600,202402150100,202402221200
07661,NJ,0,N/S,202402150600,202402150100,202402221200
07662,NJ,0,N/S,202402150600,202402150100,202402221200
07663,NJ,0,N/S,202402150600,202402150100,202402221200
07666,NJ,0,N/S,202402150600,202402150100,202402221200
07670,NJ,0,N/S,202402150600,202402150100,202402221200
07675,NJ,0,N/S,202402150600,202402150100,202402221200
07676,NJ,0,N/S,202402150600,202402150100,202402221200
07677,NJ,0,N/S,202402150600,202402150100,202402221200
07701,NJ,0,N/S,202402150600,202402150100,202402221200
07702,NJ,0,N/S,202402150600,202402150100,202402221200
07704,NJ,0,N/S,202402150600,202402150100,202402221200
07710,NJ,0,N/S,202402150600,202402150100,202402221200
07711,NJ,0,N/S,202402150600,202402150100,202402221200
07712,NJ,0,N/S,202402150600,202402150100,202402221200
07716,NJ,0,N/S,202402150600,202402150100,202402221200
07717,NJ,0,N/S,202402150600,202402150100,202402221200
07718,NJ,0,N/S,202402150600,202402150100,202402221200
07719,NJ,0,N/S,202402150600,202402150100,202402221200
07720,NJ,0,N/S,202402150600,202402150100,202402221200
07721,NJ,0,N/S,202402150600,202402150100,202402221200
07722,NJ,0,N/S,202402150600,202402150100,202402221200
07723,NJ,0,N/S,202402150600,202402150100,202402221200
07724,NJ,0,N/S,202402150600,202402150100,202402221200
07726,NJ,0,N/S,202402150600,202402150100,202402221200
07727,NJ,0,N/S,202402150600,202402150100,202402221200
07728,NJ,0,N/S,202402150600,202402150100,202402221200
07730,NJ,0,N/S,202402150600,202402150100,202402221200
07731,NJ,0,N/S,202402150600,202402150100,202402221200
07732,NJ,0,N/S,202402150600,202402150100,202402221200
07733,NJ,0,N/S,202402150600,202402150100,202402221200
07734,NJ,0,N/S,202402150600,202402150100,202402221200
07735,NJ,0,N/S,202402150600,202402150100,202402221200
07737,NJ,0,N/S,202402150600,202402150100,202402221200
07738,NJ,0,N/S,202402150600,202402150100,202402221200
07739,NJ,0,N/S,202402150600,202402150100,202402221200
07740,NJ,0,N/S,202402150600,202402150100,202402221200
07746,NJ,0,N/S,202402150600,202402150100,202402221200
07747,NJ,0,N/S,202402150600,202402150100,202402221200
07748,NJ,0,N/S,202402150600,202402150100,202402221200
07750,NJ,0,N/S,202402150600,202402150100,202402221200
07751,NJ,0,N/S,202402150600,202402150100,202402221200
07752,NJ,0,N/S,202402150600,202402150100,202402221200
07753,NJ,0,N/S,202402150600,202402150100,202402221200
07754,NJ,0,N/S,202402150600,202402150100,202402221200
07755,NJ,0,N/S,202402150600,202402150100,202402221200
07756,NJ,0,N/S,202402150600,202402150100,202402221200
07757,NJ,0,N/S,202402150600,202402150100,202402221200
07758,NJ,0,N/S,202402150600,202402150100,202402221200
07760,NJ,0,N/S,202402150600,202402150100,202402221200
07762,NJ,0,N/S,202402150600,202402150100,202402221200
07763,NJ,0,N/S,202402150600,202402150100,202402221200
07764,NJ,0,N/S,202402150600,202402150100,202402221200
07801,NJ,0,N/S,202402150600,202402150100,202402221200
07802,NJ,0,N/S,202402150600,202402150100,202402221200
07803,NJ,0,N/S,202402150600,202402150100,202402221200
07820,NJ,0,N/S,202402150600,202402150100,202402221200
07821,NJ,0,N/S,202402150600,202402150100,202402221200
07822,NJ,0,N/S,202402150600,202402150100,202402221200
07823,NJ,0,N/S,202402150600,202402150100,202402221200
07825,NJ,0,N/S,202402150600,202402150100,202402221200
07826,NJ,0,N/S,202402150600,202402150100,202402221200
07827,NJ,0,N/S,202402150600,202402150100,202402221200
07828,NJ,0,N/S,202402150600,202402150100,202402221200
07830,NJ,0,N/S,202402150600,202402150100,202402221200
07831,NJ,0,N/S,202402150600,202402150100,202402221200
07832,NJ,0,N/S,202402150600,202402150100,202402221200
07834,NJ,0,N/S,202402150600,202402150100,202402221200
07836,NJ,0,N/S,202402150600,202402150100,202402221200
07838,NJ,0,N/S,202402150600,202402150100,202402221200
07840,NJ,0,N/S,202402150600,202402150100,202402221200
07842,NJ,0,N/S,202402150600,202402150100,202402221200
07843,NJ,0,N/S,202402150600,202402150100,202402221200
07847,NJ,0,N/S,202402150600,202402150100,202402221200
07848,NJ,0,N/S,202402150600,202402150100,202402221200
07849,NJ,0,N/S,202402150600,202402150100,202402221200
07850,NJ,0,N/S,202402150600,202402150100,202402221200
07851,NJ,0,N/S,202402150600,202402150100,202402221200
07852,NJ,0,N/S,202402150600,202402150100,202402221200
07853,NJ,0,N/S,202402150600,202402150100,202402221200
07856,NJ,0,N/S,202402150600,202402150100,202402221200
07857,NJ,0,N/S,202402150600,202402150100,202402221200
07860,NJ,0,N/S,202402150600,202402150100,202402221200
07863,NJ,0,N/S,202402150600,202402150100,202402221200
07865,NJ,0,N/S,202402150600,202402150100,202402221200
07866,NJ,0,N/S,202402150600,202402150100,202402221200
07869,NJ,0,N/S,202402150600,202402150100,202402221200
07871,NJ,0,N/S,202402150600,202402150100,202402221200
07874,NJ,0,N/S,202402150600,202402150100,202402221200
07876,NJ,0,N/S,202402150600,202402150100,202402221200
07878,NJ,0,N/S,202402150600,202402150100,202402221200
07882,NJ,0,N/S,202402150600,202402150100,202402221200
07885,NJ,0,N/S,202402150600,202402150100,202402221200
07901,NJ,0,N/S,202402150600,202402150100,202402221200
07902,NJ,0,N/S,202402150600,202402150100,202402221200
07920,NJ,0,N/S,202402150600,202402150100,202402221200
07921,NJ,0,N/S,202402150600,202402150100,202402221200
07922,NJ,0,N/S,202402150600,202402150100,202402221200
07924,NJ,0,N/S,202402150600,202402150100,202402221200
07926,NJ,0,N/S,202402150600,202402150100,202402221200
07927,NJ,0,N/S,202402150600,202402150100,202402221200
07928,NJ,0,N/S,202402150600,202402150100,202402221200
07930,NJ,0,N/S,202402150600,202402150100,202402221200
07931,NJ,0,N/S,202402150600,202402150100,202402221200
07932,NJ,0,N/S,202402150600,202402150100,202402221200
07933,NJ,0,N/S,202402150600,202402150100,202402221200
07934,NJ,0,N/S,202402150600,202402150100,202402221200
07935,NJ,0,N/S,202402150600,202402150100,202402221200
07936,NJ,0,N/S,202402150600,202402150100,202402221200
07940,NJ,0,N/S,202402150600,202402150100,202402221200
07945,NJ,0,N/S,202402150600,202402150100,202402221200
07946,NJ,0,N/S,202402150600,202402150100,202402221200
07950,NJ,0,N/S,202402150600,202402150100,202402221200
07960,NJ,0,N/S,202402150600,202402150100,202402221200
07961,NJ,0,N/S,202402150600,202402150100,202402221200
07962,NJ,0,N/S,202402150600,202402150100,202402221200
07963,NJ,0,N/S,202402150600,202402150100,202402221200
07970,NJ,0,N/S,202402150600,202402150100,202402221200
07974,NJ,0,N/S,202402150600,202402150100,202402221200
07976,NJ,0,N/S,202402150600,202402150100,202402221200
07977,NJ,0,N/S,202402150600,202402150100,202402221200
07980,NJ,0,N/S,202402150600,202402150100,202402221200
07981,NJ,0,N/S,202402150600,202402150100,202402221200
08001,NJ,0,N/S,202402150600,202402150100,202402221200
08002,NJ,0,N/S,202402150600,202402150100,202402221200
08003,NJ,0,N/S,202402150600,202402150100,202402221200
08004,NJ,0,N/S,202402150600,202402150100,202402221200
08005,NJ,0,N/S,202402150600,202402150100,202402221200
08006,NJ,0,N/S,202402150600,202402150100,202402221200
08007,NJ,0,N/S,202402150600,202402150100,202402221200
08008,NJ,0,N/S,202402150600,202402150100,202402221200
08009,NJ,0,N/S,202402150600,202402150100,202402221200
08010,NJ,0,N/S,202402150600,202402150100,202402221200
08012,NJ,0,N/S,202402150600,202402150100,202402221200
08014,NJ,0,N/S,202402150600,202402150100,202402221200
08015,NJ,0,N/S,202402150600,202402150100,202402221200
08016,NJ,0,N/S,202402150600,202402150100,202402221200
08019,NJ,0,N/S,202402150600,202402150100,202402221200
08020,NJ,0,N/S,202402150600,202402150100,202402221200
08021,NJ,0,N/S,202402150600,202402150100,202402221200
08022,NJ,0,N/S,202402150600,202402150100,202402221200
08023,NJ,0,N/S,202402150600,202402150100,202402221200
08026,NJ,0,N/S,202402150600,202402150100,202402221200
08027,NJ,0,N/S,202402150600,202402150100,202402221200
08028,NJ,0,N/S,202402150600,202402150100,202402221200
08029,NJ,0,N/S,202402150600,202402150100,202402221200
08030,NJ,0,N/S,202402150600,202402150100,202402221200
08031,NJ,0,N/S,202402150600,202402150100,202402221200
08032,NJ,0,N/S,202402150600,202402150100,202402221200
08033,NJ,0,N/S,202402150600,202402150100,202402221200
08034,NJ,0,N/S,202402150600,202402150100,202402221200
08035,NJ,0,N/S,202402150600,202402150100,202402221200
08036,NJ,0,N/S,202402150600,202402150100,202402221200
08037,NJ,0,N/S,202402150600,202402150100,202402221200
08038,NJ,0,N/S,202402150600,202402150100,202402221200
08039,NJ,0,N/S,202402150600,202402150100,202402221200
08041,NJ,0,N/S,202402150600,202402150100,202402221200
08043,NJ,0,N/S,202402150600,202402150100,202402221200
08045,NJ,0,N/S,202402150600,202402150100,202402221200
08046,NJ,0,N/S,202402150600,202402150100,202402221200
08048,NJ,0,N/S,202402150600,202402150100,202402221200
08049,NJ,0,N/S,202402150600,202402150100,202402221200
08050,NJ,0,N/S,202402150600,202402150100,202402221200
08051,NJ,0,N/S,202402150600,202402150100,202402221200
08052,NJ,0,N/S,202402150600,202402150100,202402221200
08053,NJ,0,N/S,202402150600,202402150100,202402221200
08054,NJ,0,N/S,202402150600,202402150100,202402221200
08055,NJ,0,N/S,202402150600,202402150100,202402221200
08056,NJ,0,N/S,202402150600,202402150100,202402221200
08057,NJ,0,N/S,202402150600,202402150100,202402221200
08059,NJ,0,N/S,202402150600,202402150100,202402221200
08060,NJ,0,N/S,202402150600,202402150100,202402221200
08061,NJ,0,N/S,202402150600,202402150100,202402221200
08062,NJ,0,N/S,202402150600,202402150100,202402221200
08063,NJ,0,N/S,202402150600,202402150100,202402221200
08065,NJ,0,N/S,202402150600,202402150100,202402221200
08066,NJ,0,N/S,202402150600,202402150100,202402221200
08067,NJ,0,N/S,202402150600,202402150100,202402221200
08068,NJ,0,N/S,202402150600,202402150100,202402221200
08069,NJ,0,N/S,202402150600,202402150100,202402221200
08070,NJ,0,N/S,202402150600,202402150100,202402221200
08071,NJ,0,N/S,202402150600,202402150100,202402221200
08072,NJ,0,N/S,202402150600,202402150100,202402221200
08073,NJ,0,N/S,202402150600,202402150100,202402221200
08075,NJ,0,N/S,202402150600,202402150100,202402221200
08077,NJ,0,N/S,202402150600,202402150100,202402221200
08078,NJ,0,N/S,202402150600,202402150100,202402221200
08079,NJ,0,N/S,202402150600,202402150100,202402221200
08080,NJ,0,N/S,202402150600,202402150100,202402221200
08081,NJ,0,N/S,202402150600,202402150100,202402221200
08083,NJ,0,N/S,202402150600,202402150100,202402221200
08084,NJ,0,N/S,202402150600,202402150100,202402221200
08085,NJ,0,N/S,202402150600,202402150100,202402221200
08086,NJ,0,N/S,202402150600,202402150100,202402221200
08087,NJ,0,N/S,202402150600,202402150100,202402221200
08088,NJ,0,N/S,202402150600,202402150100,202402221200
08089,NJ,0,N/S,202402150600,202402150100,202402221200
08090,NJ,0,N/S,202402150600,202402150100,202402221200
08091,NJ,0,N/S,202402150600,202402150100,202402221200
08092,NJ,0,N/S,202402150600,202402150100,202402221200
08093,NJ,0,N/S,202402150600,202402150100,202402221200
08094,NJ,0,N/S,202402150600,202402150100,202402221200
08096,NJ,0,N/S,202402150600,202402150100,202402221200
08097,NJ,0,N/S,202402150600,202402150100,202402221200
08098,NJ,0,N/S,202402150600,202402150100,202402221200
08099,NJ,0,N/S,202402150600,202402150100,202402221200
08101,NJ,0,N/S,202402150600,202402150100,202402221200
08102,NJ,0,N/S,202402150600,202402150100,202402221200
08103,NJ,0,N/S,202402150600,202402150100,202402221200
08104,NJ,0,N/S,202402150600,202402150100,202402221200
08105,NJ,0,N/S,202402150600,202402150100,202402221200
08106,NJ,0,N/S,202402150600,202402150100,202402221200
08107,NJ,0,N/S,202402150600,202402150100,202402221200
08108,NJ,0,N/S,202402150600,202402150100,202402221200
08109,NJ,0,N/S,202402150600,202402150100,202402221200
08110,NJ,0,N/S,202402150600,202402150100,202402221200
08201,NJ,0,N/S,202402150600,202402150100,202402221200
08202,NJ,0,N/S,202402150600,202402150100,202402221200
08203,NJ,0,N/S,202402150600,202402150100,202402221200
08204,NJ,0,N/S,202402150600,202402150100,202402221200
08205,NJ,0,N/S,202402150600,202402150100,202402221200
08210,NJ,0,N/S,202402150600,202402150100,202402221200
08212,NJ,0,N/S,202402150600,202402150100,202402221200
08214,NJ,0,N/S,202402150600,202402150100,202402221200
08215,NJ,0,N/S,202402150600,202402150100,202402221200
08219,NJ,0,N/S,202402150600,202402150100,202402221200
08221,NJ,0,N/S,202402150600,202402150100,202402221200
08223,NJ,0,N/S,202402150600,202402150100,202402221200
08224,NJ,0,N/S,202402150600,202402150100,202402221200
08225,NJ,0,N/S,202402150600,202402150100,202402221200
08226,NJ,0,N/S,202402150600,202402150100,202402221200
08230,NJ,0,N/S,202402150600,202402150100,202402221200
08231,NJ,0,N/S,202402150600,202402150100,202402221200
08232,NJ,0,N/S,202402150600,202402150100,202402221200
08234,NJ,0,N/S,202402150600,202402150100,202402221200
08240,NJ,0,N/S,202402150600,202402150100,202402221200
08241,NJ,0,N/S,202402150600,202402150100,202402221200
08242,NJ,0,N/S,202402150600,202402150100,202402221200
08243,NJ,0,N/S,202402150600,202402150100,202402221200
08244,NJ,0,N/S,202402150600,202402150100,202402221200
08245,NJ,0,N/S,202402150600,202402150100,202402221200
08246,NJ,0,N/S,202402150600,202402150100,202402221200
08247,NJ,0,N/S,202402150600,202402150100,202402221200
08248,NJ,0,N/S,202402150600,202402150100,202402221200
08250,NJ,0,N/S,202402150600,202402150100,202402221200
08251,NJ,0,N/S,202402150600,202402150100,202402221200
08260,NJ,0,N/S,202402150600,202402150100,202402221200
08270,NJ,0,N/S,202402150600,202402150100,202402221200
08302,NJ,0,N/S,202402150600,202402150100,202402221200
08310,NJ,0,N/S,202402150600,202402150100,202402221200
08311,NJ,0,N/S,202402150600,202402150100,202402221200
08312,NJ,0,N/S,202402150600,202402150100,202402221200
08314,NJ,0,N/S,202402150600,202402150100,202402221200
08317,NJ,0,N/S,202402150600,202402150100,202402221200
08318,NJ,0,N/S,202402150600,202402150100,202402221200
08319,NJ,0,N/S,202402150600,202402150100,202402221200
08322,NJ,0,N/S,202402150600,202402150100,202402221200
08323,NJ,0,N/S,202402150600,202402150100,202402221200
08324,NJ,0,N/S,202402150600,202402150100,202402221200
08326,NJ,0,N/S,202402150600,202402150100,202402221200
08327,NJ,0,N/S,202402150600,202402150100,202402221200
08328,NJ,0,N/S,202402150600,202402150100,202402221200
08329,NJ,0,N/S,202402150600,202402150100,202402221200
08330,NJ,0,N/S,202402150600,202402150100,202402221200
08332,NJ,0,N/S,202402150600,202402150100,202402221200
08340,NJ,0,N/S,202402150600,202402150100,202402221200
08341,NJ,0,N/S,202402150600,202402150100,202402221200
08343,NJ,0,N/S,202402150600,202402150100,202402221200
08344,NJ,0,N/S,202402150600,202402150100,202402221200
08345,NJ,0,N/S,202402150600,202402150100,202402221200
08346,NJ,0,N/S,202402150600,202402150100,202402221200
08347,NJ,0,N/S,202402150600,202402150100,202402221200
08348,NJ,0,N/S,202402150600,202402150100,202402221200
08349,NJ,0,N/S,202402150600,202402150100,202402221200
08350,NJ,0,N/S,202402150600,202402150100,202402221200
08352,NJ,0,N/S,202402150600,202402150100,202402221200
08353,NJ,0,N/S,202402150600,202402150100,202402221200
08360,NJ,0,N/S,202402150600,202402150100,202402221200
08361,NJ,0,N/S,202402150600,202402150100,202402221200
08362,NJ,0,N/S,202402150600,202402150100,202402221200
08401,NJ,0,N/S,202402150600,202402150100,202402221200
08402,NJ,0,N/S,202402150600,202402150100,202402221200
08403,NJ,0,N/S,202402150600,202402150100,202402221200
08404,NJ,0,N/S,202402150600,202402150100,202402221200
08406,NJ,0,N/S,202402150600,202402150100,202402221200
08501,NJ,0,N/S,202402150600,202402150100,202402221200
08502,NJ,0,N/S,202402150600,202402150100,202402221200
08505,NJ,0,N/S,202402150600,202402150100,202402221200
08510,NJ,0,N/S,202402150600,202402150100,202402221200
08511,NJ,0,N/S,202402150600,202402150100,202402221200
08512,NJ,0,N/S,202402150600,202402150100,202402221200
08514,NJ,0,N/S,202402150600,202402150100,202402221200
08515,NJ,0,N/S,202402150600,202402150100,202402221200
08518,NJ,0,N/S,202402150600,202402150100,202402221200
08520,NJ,0,N/S,202402150600,202402150100,202402221200
08525,NJ,0,N/S,202402150600,202402150100,202402221200
08527,NJ,0,N/S,202402150600,202402150100,202402221200
08528,NJ,0,N/S,202402150600,202402150100,202402221200
08530,NJ,0,N/S,202402150600,202402150100,202402221200
08533,NJ,0,N/S,202402150600,202402150100,202402221200
08534,NJ,0,N/S,202402150600,202402150100,202402221200
08535,NJ,0,N/S,202402150600,202402150100,202402221200
08536,NJ,0,N/S,202402150600,202402150100,202402221200
08540,NJ,0,N/S,202402150600,202402150100,202402221200
08542,NJ,0,N/S,202402150600,202402150100,202402221200
08543,NJ,0,N/S,202402150600,202402150100,202402221200
08544,NJ,0,N/S,202402150600,202402150100,202402221200
08550,NJ,0,N/S,202402150600,202402150100,202402221200
08551,NJ,0,N/S,202402150600,202402150100,202402221200
08553,NJ,0,N/S,202402150600,202402150100,202402221200
08554,NJ,0,N/S,202402150600,202402150100,202402221200
08555,NJ,0,N/S,202402150600,202402150100,202402221200
08556,NJ,0,N/S,202402150600,202402150100,202402221200
08558,NJ,0,N/S,202402150600,202402150100,202402221200
08559,NJ,0,N/S,202402150600,202402150100,202402221200
08560,NJ,0,N/S,202402150600,202402150100,202402221200
08561,NJ,0,N/S,202402150600,202402150100,202402221200
08562,NJ,0,N/S,202402150600,202402150100,202402221200
